MSSubClass,MSZoning,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtHalfBath,Functional,FireplaceQu,GarageType,GarageFinish,GarageCond,SaleCondition,HouseAge,RemodelAge,TotalArea,TotalBathrooms,OverallScore,ExteriorScore,KitchenScore,LotFrontageRatio,BedroomRatio,HasFireplace,GarageScore,TotalPorchArea
0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.41665651717327074,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.9796677231177321,0.6409025785438999,0.6422718026267066,0.0,0.6563560430760365,0.42661729125989534,0.8105321848103275,0.657351148350469,0.61579626018076,0.5596046942557134,0.0702674357629785,0.9741204418959204,1.0,0.9835248735112707,0.46038069942452414,0.0,0.0,0.9843488531235232,0.5327332395161508,0.5074021176795727,0.5886617066601845,0.9861107495161406,0.6052152943534294,0.3161764705882353,0.7166666666666667,0.4207650273224044,0.4,0.3472222222222222,0.4503339942812744,0.3343730734766677,0.16821895424836603,0.7499999999999999,0.0,0.3627912724680368,0.0
0.7850757390844537,0.8386753952792424,0.9430786659011157,0.7524433735081147,0.4126296517045772,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.9728419795105473,0.6439076745499743,0.6538679857947084,0.0,0.6644836688293593,0.42786479631304397,0.8076413350008502,0.6579484869004849,0.6772135271702706,0.45521927115503397,0.09176717357105402,0.6493777399858591,1.0,0.9903470290516552,0.4037184594953519,0.0,0.0,0.9853629248988008,0.533818917768552,0.5071172582081861,0.5880358103502384,0.9907257145729099,0.6135141494753056,0.3382352941176471,0.7666666666666667,0.39549180327868855,0.4,0.4166666666666667,0.45064776586432403,0.3325793896783339,0.14454730737012034,0.625,0.0,0.33379065709041,0.3247232472324723
0.7850757390844537,0.8386753952792424,0.9206781348104575,0.7524433735081147,0.6122455738123203,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.8658822513140145,0.856986783726185,0.4636363636363636,0.9952712338524652,0.618876973605604,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.7834294703723126,0.9802307781649726,1.0,0.9903470290516552,0.6613545816733067,0.0,0.0,0.9853629248988008,0.6651659867773776,0.777162521008516,0.8564406284288983,0.9907257145729099,0.9397129752495786,0.007352941176470588,0.0,0.686646174863388,0.4,0.4861111111111111,0.7183277744660971,0.503871166033598,0.2299350332196967,0.5357142857142857,1.0,0.7965458862384783,0.06088560885608856
0.781418904334366,0.8430232511911926,0.9325018119094682,0.757152790180216,0.4380502356585038,0.8006726045454149,0.9667351454774525,0.840368329592473,0.9788429499852357,0.607029855034865,0.6002090787082492,0.3212121212121212,0.6599208506271405,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.6351081333246197,0.45274861025324276,0.2726796014682748,0.6396286195095242,1.0,0.991035316608264,0.5546702080566622,0.0,0.0,0.9837900903373091,0.48424951648904735,0.7737435055994588,0.8476325513657167,0.991575649989491,0.6118176228684667,0.35294117647058826,0.8,0.5244193989071039,0.5,0.4166666666666667,0.44655582325904697,0.3335947352867516,0.17165654596847257,0.5,1.0,0.3342830009496676,0.7177121771217713
0.49987863500022545,0.538177104550756,0.7575906279364145,0.757152790180216,0.3859834917865918,0.8006726045454149,0.9667351454774525,0.5232568940411149,0.779048529875835,0.5653274080582614,0.5610510741242817,0.0,0.5624578328092629,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.7212963177916856,0.0,0.43628736234923965,0.9771639886434926,1.0,0.6505799570661258,0.37804338202744575,0.0,0.0,0.9837900903373091,0.5338589658361587,0.5092621261257041,0.5863062913296968,0.991575649989491,0.6118176228684667,0.5735294117647058,0.1,0.4135928961748634,0.2,0.7777777777777778,0.44655582325904697,0.3335947352867516,0.22429193899782135,0.5,0.0,0.547008547008547,0.2066420664206642
0.7850757390844537,0.8386753952792424,0.9206781348104575,0.7524433735081147,0.4407797387517082,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.5751502231108075,0.5804271191572775,0.2727272727272727,0.6644836688293593,0.42786479631304397,0.8076413350008502,0.6579484869004849,0.6772135271702706,0.35701050030883263,0.22338751966439432,0.9802307781649726,1.0,0.9903470290516552,0.4444444444444444,0.0,0.0,0.9853629248988008,0.6011558246051709,0.777162521008516,0.9748331908568167,0.9907257145729099,0.6135141494753056,0.29411764705882354,0.6666666666666666,0.4248633879781421,0.4,0.5833333333333334,0.45064776586432403,0.3325793896783339,0.16675469103956236,0.5,1.0,0.4551690778505591,0.0
0.5498491752314414,0.8430232511911926,0.7575906279364145,0.757152790180216,0.4197754909002968,0.8006726045454149,0.6907003336518223,0.840368329592473,0.779048529875835,0.607029855034865,0.6002090787082492,0.0,0.5626131290226305,0.5468329446567808,0.7988730068555033,0.7130309909140566,0.7589143047474439,0.0,0.0,0.6396286195095242,1.0,0.991035316608264,0.5737051792828686,0.0,0.0,0.9837900903373091,0.5338589658361587,0.534298501351947,0.5863062913296968,0.991575649989491,0.6118176228684667,0.2867647058823529,0.65,0.3094262295081967,0.4,0.2777777777777778,0.44655582325904697,0.6671894705735032,0.17958320386814722,0.41666666666666663,0.0,0.49002849002849,0.0
0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.5606440752190343,0.7633041060128828,0.9677902222588546,0.8282916948407112,0.7806759699589572,0.8638808196698787,0.8563907593549638,0.0,0.9938659288419822,0.42661729125989534,0.8105321848103275,0.657351148350469,0.9982039013323694,0.3990117356392835,0.2454116413214473,0.9741204418959204,1.0,0.9835248735112707,0.49313855688357683,0.0,0.0,0.9843488531235232,0.5327332395161508,0.5074021176795727,0.5886617066601845,0.9861107495161406,0.6052152943534294,0.029411764705882353,0.06666666666666667,0.4962431693989071,0.5,0.3472222222222222,0.4503339942812744,0.5,0.12971100086620996,0.625,0.0,0.5441869087020551,0.1881918819188192
0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.4392110774783966,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.9796677231177321,0.7006265973821714,0.6570038843598888,0.0,0.6563560430760365,0.42661729125989534,0.8105321848103275,0.657351148350469,0.6220604390230161,0.3113032736256949,0.27530152071316205,0.6433741404031251,1.0,0.9835248735112707,0.5927401505090748,0.0,0.0,0.7636144455036807,0.5327332395161508,0.7687272172505453,0.5886617066601845,0.9861107495161406,0.5015634107746716,0.375,0.7333333333333333,0.45457650273224043,0.2,0.4166666666666667,0.4503339942812744,0.3343730734766677,0.24921326555313483,0.625,0.0,0.27776206798334063,0.0
0.9653018419778698,0.8386753952792424,0.9206781348104575,0.7524433735081147,0.9567622593700703,0.7993935341647512,0.9691217859454544,0.9584502402095385,0.7793708613464322,0.8658822513140145,0.856986783726185,0.5757575757575758,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.6072364971158888,0.9802307781649726,1.0,0.9903470290516552,0.5126162018592297,0.7560521415270018,0.0,0.9853629248988008,0.6651659867773776,0.9004094145446457,0.8564406284288983,0.9907257145729099,0.9397129752495786,0.007352941176470588,0.0,0.8164275956284153,0.7,0.5555555555555556,0.7183277744660971,0.503871166033598,0.1912358987445371,0.5555555555555555,1.0,0.808873382096931,0.28413284132841327
0.5123717012234588,0.5551106232477252,0.7607164029530424,0.6068205875987314,0.3088896351600136,0.799220580686446,0.9681749251099376,0.5038412756528239,0.7823069635621134,0.5530231862058995,0.5606146839126867,0.0,0.9970253644060368,0.4289109289781934,0.8110757830572293,0.6585150087026639,0.7215661228557314,0.0,0.3340325117986366,0.9744199341848607,1.0,0.6081203839353884,0.4904825143868969,0.0,0.0,0.991356522248372,0.6748456284114907,0.7714860175533378,0.5936300404198636,0.9915194715724441,0.6076041078078598,0.5661764705882353,0.95,0.3457991803278688,0.2,0.6805555555555556,0.45561569936371604,0.4994078487290854,0.20595474060210742,0.625,1.0,0.265776707273629,0.37822878228782286
0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.6043543308902443,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.9796677231177321,0.8638808196698787,0.8563907593549638,0.4257575757575758,0.9938659288419822,0.614854539941523,0.8105321848103275,0.657351148350469,0.7219523836016042,0.0,0.9318300996329313,0.9741204418959204,1.0,0.9835248735112707,0.7945993802567508,0.0,0.0,0.9843488531235232,0.6610194501630553,0.7687272172505453,0.8444999650848999,0.9861107495161406,0.6052152943534294,0.04411764705882353,0.1,0.7575136612021858,0.4,0.5555555555555556,0.7163356801319427,0.5,0.2072087303408327,0.5357142857142857,1.0,0.5045066132758637,0.2933579335793358
0.8502055654474234,0.538177104550756,0.7575906279364145,0.757152790180216,0.2853983717282915,0.8006726045454149,0.9763724266653896,0.840368329592473,0.779048529875835,0.8931354567566309,0.9003082860232594,0.0,0.9926716333634522,0.6176284930313523,0.8128222256382933,0.6647797357849138,1.0,0.5188387893761581,0.1048767697954903,0.6396286195095242,1.0,0.991035316608264,0.4692341744134573,0.0,0.0,0.9837900903373091,0.5989081363860819,0.7737435055994588,0.5863062913296968,0.991575649989491,0.6118176228684667,0.22794117647058823,0.5166666666666667,0.4921448087431694,0.4,0.4861111111111111,0.44655582325904697,0.3335947352867516,0.2803649237472767,0.625,1.0,0.5432098765432098,0.2029520295202952
0.7850757390844537,0.8386753952792424,0.9206781348104575,0.7524433735081147,0.4126296517045772,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.6917364256344333,0.6538679857947084,0.0,0.6644836688293593,0.42786479631304397,0.8076413350008502,0.7852350400037693,0.6323611916158356,0.11612106238418778,0.10697430519140011,0.9802307781649726,1.0,0.9903470290516552,0.4692341744134573,0.0,0.0,0.9853629248988008,0.6011558246051709,0.777162521008516,0.5880358103502384,0.9907257145729099,0.6135141494753056,0.3088235294117647,0.15,0.492827868852459,0.4,0.5555555555555556,0.3971008756014897,0.503871166033598,0.22732106257284992,0.625,1.0,0.2560326062909395,0.16605166051660517
0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.9612501055688502,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.7806759699589572,0.8638808196698787,0.8563907593549638,0.9696969696969697,0.9938659288419822,0.614854539941523,0.8105321848103275,0.657351148350469,0.7219523836016042,0.0,0.821185107498689,0.9741204418959204,1.0,0.9835248735112707,0.7082779991146525,0.0,0.0,0.9843488531235232,0.6610194501630553,0.7687272172505453,0.8444999650848999,0.9861107495161406,0.6052152943534294,0.014705882352941176,0.03333333333333333,0.7021857923497268,0.4,0.5555555555555556,0.7163356801319427,0.5,0.20805717461498538,0.5357142857142857,1.0,0.8408443554597728,0.1033210332103321
0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.4392110774783966,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.7806759699589572,0.5974104374250252,0.5985287530467842,0.0,0.6563560430760365,0.42661729125989534,0.8105321848103275,0.7580183225514173,0.636404949221148,0.1445336627547869,0.09438909281594127,0.6433741404031251,1.0,0.9835248735112707,0.398406374501992,0.0,1.0,0.9843488531235232,0.5327332395161508,0.5074021176795727,0.5886617066601845,0.9861107495161406,0.6052152943534294,0.4338235294117647,0.16666666666666666,0.4491120218579235,0.3,0.4861111111111111,0.4503339942812744,0.5,0.22429193899782135,0.7499999999999999,0.0,0.5441869087020551,0.05904059040590406
0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.9612501055688502,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.7806759699589572,0.8638808196698787,0.8563907593549638,0.30303030303030304,0.9938659288419822,0.9907886577790738,0.8105321848103275,0.657351148350469,0.9982039013323694,0.7523162445954292,0.2548505506030414,0.9741204418959204,1.0,0.9835248735112707,0.7543160690571049,0.0,0.0,0.9843488531235232,0.6610194501630553,0.7687272172505453,0.8444999650848999,0.9861107495161406,0.6052152943534294,0.022058823529411766,0.03333333333333333,0.7223360655737705,0.6,0.5555555555555556,0.7163356801319427,0.5,0.22980250937570826,0.5357142857142857,1.0,0.7293616206909489,0.09225092250922509
0.781418904334366,0.8430232511911926,0.9325018119094682,0.757152790180216,0.4380502356585038,0.8006726045454149,0.9667351454774525,0.840368329592473,0.779048529875835,0.607029855034865,0.6002090787082492,0.0,0.6599208506271405,0.4283020364495793,0.8128222256382933,0.988989694019436,0.6351081333246197,0.78875849289685,0.10854745673833247,0.6396286195095242,1.0,0.991035316608264,0.7082779991146525,0.0,0.0,0.9837900903373091,0.6713416513817423,0.7737435055994588,0.8476325513657167,0.991575649989491,0.6118176228684667,0.3602941176470588,0.15,0.6743510928961749,0.4,0.4166666666666667,0.44655582325904697,0.3335947352867516,0.07750790612999893,0.41666666666666663,1.0,0.3029439696106363,0.47601476014760147
0.41387536030030225,0.5551106232477252,0.9424254099027092,0.7576424726187488,0.3697671170154643,0.6357806759172554,0.9681749251099376,0.8461462056739556,0.7823069635621134,0.6080286532048861,0.6037751031531835,0.0,0.5708805713676968,0.4289109289781934,0.8110757830572293,0.6585150087026639,0.7215661228557314,0.0,0.2726796014682748,0.5747844844083152,0.0,0.9886002499445204,0.23019034971226207,0.0,0.0,0.991356522248372,0.5352588216674576,0.5105454193549714,0.5936300404198636,0.9915194715724441,0.6076041078078598,0.5955882352941176,0.9666666666666667,0.22694672131147542,0.2,0.3333333333333333,0.45561569936371604,0.2525175856613182,0.2553608413637435,0.3125,0.0,0.14909165171759625,0.16051660516605165
0.7949403951149427,0.8509582928998816,0.9423710821557416,0.7670641517213757,0.41281739170782866,0.8105587763638329,0.9790877465050581,0.8522137151005231,0.7871632425817819,0.6408914756893335,0.642683390751867,0.0,0.6656780453161845,0.4289214713976556,0.8194865481515226,0.6647909654112155,0.7225532172063738,0.0,0.6439433665443104,0.7050359844388027,1.0,1.0,0.5436033643204958,0.0,0.0,1.0,0.5402778601245672,0.7777209268420433,0.5941279316483501,1.0,0.6164886203811303,0.3088235294117647,0.03333333333333333,0.476775956284153,0.3,0.4166666666666667,0.4576950075348394,0.5030346581902793,0.21939249554959275,0.625,0.0,0.2595366387345369,0.11992619926199262
0.7850757390844537,0.8386753952792424,0.7669289307031297,0.7524433735081147,0.6122455738123203,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.8658822513140145,0.856986783726185,0.0,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.6470896696381752,0.9802307781649726,1.0,0.9903470290516552,0.5462594068171758,0.0,0.0,0.9853629248988008,0.533818917768552,0.777162521008516,0.8564406284288983,0.9907257145729099,0.6135141494753056,0.007352941176470588,0.016666666666666666,0.5092213114754098,0.4,0.5555555555555556,0.7183277744660971,0.503871166033598,0.20705745115193935,0.5357142857142857,0.0,0.45896215349931374,0.055350553505535055
0.781418904334366,0.8430232511911926,0.9325018119094682,0.757152790180216,0.4380502356585038,0.8006726045454149,0.9667351454774525,0.840368329592473,0.9788429499852357,0.7843733599182177,0.8302912998298562,0.0,0.6599208506271405,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.6238826961002623,0.6287831995058678,0.19926586261143156,0.7168483096620637,1.0,0.991035316608264,0.7525453740593183,0.0,1.0,0.9837900903373091,0.6713416513817423,0.7737435055994588,0.8476325513657167,0.991575649989491,0.6118176228684667,0.375,0.85,0.6118510928961749,0.4,0.3472222222222222,0.44655582325904697,0.4999120874542448,0.1785493070111542,0.8333333333333333,1.0,0.42450142450142453,0.07011070110701106
0.8568580094714519,0.8386753952792424,0.7669289307031297,0.7524433735081147,0.9567622593700703,0.7993935341647512,0.9528782061555027,0.8469875478921302,0.9728419795105473,0.6029949169437819,0.5966319900777722,0.37272727272727274,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.6579484869004849,0.9937065078217945,0.7121680049413218,0.21394861038280022,0.9802307781649726,1.0,0.9903470290516552,0.6910137228862329,0.0,0.0,0.9853629248988008,0.6651659867773776,0.777162521008516,0.9748331908568167,0.9907257145729099,0.6135141494753056,0.014705882352941176,0.03333333333333333,0.6707650273224044,0.6,0.625,0.9488560243542201,0.7560395331888348,0.22082619455549213,0.41666666666666663,1.0,0.5272375151768977,0.08671586715867159
0.9653018419778698,0.8386753952792424,0.7669289307031297,0.7524433735081147,0.9567622593700703,0.7993935341647512,0.9691217859454544,0.9584502402095385,0.7793708613464322,0.8658822513140145,0.856986783726185,0.2,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.5857367593078133,0.9802307781649726,1.0,0.9903470290516552,0.5011066843736166,0.819366852886406,0.0,0.9853629248988008,0.6651659867773776,0.9004094145446457,0.9748331908568167,0.9907257145729099,0.6135141494753056,0.014705882352941176,0.016666666666666666,0.7522199453551912,0.7,0.5555555555555556,0.7183277744660971,0.503871166033598,0.21663612531016282,0.5555555555555555,1.0,0.6552538183223673,0.05904059040590406
0.7850757390844537,0.8386753952792424,0.7669289307031297,0.7524433735081147,0.6122455738123203,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.8658822513140145,0.856986783726185,0.0,0.9952712338524652,0.618876973605604,0.8076413350008502,0.6579484869004849,0.7050473128019363,0.0,0.5752490823282643,0.9802307781649726,1.0,0.9903470290516552,0.4856131031429836,0.0,0.0,0.9853629248988008,0.533818917768552,0.777162521008516,0.5880358103502384,0.9907257145729099,0.6135141494753056,0.11029411764705882,0.23333333333333334,0.5672814207650273,0.3,0.3472222222222222,0.45064776586432403,0.3325793896783339,0.27760232619308584,0.625,0.0,0.6372367089907827,0.11808118081180811
0.7760393066932417,0.8437790992854782,0.7607164029530424,0.7576424726187488,0.44020820203888106,0.799220580686446,0.9681749251099376,0.8461462056739556,0.9760241391335646,0.5530231862058995,0.5606146839126867,0.9848484848484849,0.6631339117658711,0.4289109289781934,0.8110757830572293,0.6585150087026639,0.635880087520137,0.7492279184681903,0.04404824331410592,0.7277616771948862,1.0,0.9886002499445204,0.5741478530323152,0.0,1.0,0.991356522248372,0.5891996838842596,0.7714860175533378,1.0,0.9915194715724441,0.6076041078078598,0.40441176470588236,0.31666666666666665,0.5280054644808743,0.3,0.4166666666666667,0.45561569936371604,0.3377706838090673,0.23344027406243012,0.7499999999999999,1.0,0.4727028579366687,0.0
0.7949403951149427,0.8509582928998816,0.7706394802958492,0.7670641517213757,0.4375203166029213,0.8105587763638329,0.9790877465050581,0.8522137151005231,0.7871632425817819,0.8686844938749005,0.8609874923204026,0.0,0.6656780453161845,0.4289214713976556,0.8194865481515226,0.6647909654112155,0.9946967067970919,0.4515132798023471,0.1709491347666492,0.6537080746164733,1.0,1.0,0.4679061531651173,0.0,0.0,1.0,0.5402778601245672,0.5079248915701804,0.5941279316483501,1.0,0.49712107844809983,0.41911764705882354,0.05,0.41188524590163933,0.4,0.4861111111111111,0.41626285881005903,0.5030346581902793,0.2310303234312323,0.7499999999999999,0.0,0.23559414438633242,0.0959409594095941
0.5680217704683999,0.8437790992854782,0.7607164029530424,0.7576424726187488,0.3946427683080126,0.799220580686446,0.7135280801664977,0.8461462056739556,0.7823069635621134,0.4429860389930411,0.6582508048810599,0.0,0.9970253644060368,0.5482668201469587,0.8009677680352888,0.7149006618466495,0.7609042884003231,0.0,0.0,0.6583825643259407,0.0,0.6081203839353884,0.5099601593625498,0.0,0.0,0.991356522248372,0.5352588216674576,0.6892276307538774,0.7505073051993306,0.9566174677801371,0.5651383711609819,0.3897058823529412,0.8833333333333333,0.19672131147540983,0.4,0.2777777777777778,0.45561569936371604,0.5050351713226364,0.28964853049387523,0.41666666666666663,0.0,0.0,0.0
