TotalArea,ExteriorScore,CentralAir,Neighborhood,RemodelAge,2ndFlrSF,OverallScore,TotalBathrooms,GarageCond,HouseAge,FireplaceQu,BsmtQual,KitchenScore,HasFireplace,Functional,SaleCondition
0.4135928961748634,0.44655582325904697,1.0,0.3859834917865918,0.1,0.0,0.7777777777777778,0.2,0.991575649989491,0.5735294117647058,0.5338589658361587,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
0.4248633879781421,0.45064776586432403,1.0,0.4407797387517082,0.6666666666666666,0.0,0.5833333333333334,0.4,0.9907257145729099,0.29411764705882354,0.6011558246051709,0.42786479631304397,0.3325793896783339,1.0,0.9853629248988008,0.6135141494753056
0.3094262295081967,0.44655582325904697,1.0,0.4197754909002968,0.65,0.0,0.2777777777777778,0.4,0.991575649989491,0.2867647058823529,0.5338589658361587,0.5468329446567808,0.6671894705735032,0.0,0.9837900903373091,0.6118176228684667
0.4962431693989071,0.4503339942812744,1.0,0.5606440752190343,0.06666666666666667,0.0,0.3472222222222222,0.5,0.9861107495161406,0.029411764705882353,0.5327332395161508,0.42661729125989534,0.5,0.0,0.9843488531235232,0.6052152943534294
0.45457650273224043,0.4503339942812744,1.0,0.4392110774783966,0.7333333333333333,0.0,0.4166666666666667,0.2,0.9861107495161406,0.375,0.5327332395161508,0.42661729125989534,0.3343730734766677,0.0,0.7636144455036807,0.5015634107746716
0.8164275956284153,0.7183277744660971,1.0,0.9567622593700703,0.0,0.7560521415270018,0.5555555555555556,0.7,0.9907257145729099,0.007352941176470588,0.6651659867773776,0.9725561237591265,0.503871166033598,1.0,0.9853629248988008,0.9397129752495786
0.3457991803278688,0.45561569936371604,1.0,0.3088896351600136,0.95,0.0,0.6805555555555556,0.2,0.9915194715724441,0.5661764705882353,0.6748456284114907,0.4289109289781934,0.4994078487290854,1.0,0.991356522248372,0.6076041078078598
0.7575136612021858,0.7163356801319427,1.0,0.6043543308902443,0.1,0.0,0.5555555555555556,0.4,0.9861107495161406,0.04411764705882353,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
0.4921448087431694,0.44655582325904697,1.0,0.2853983717282915,0.5166666666666667,0.0,0.4861111111111111,0.4,0.991575649989491,0.22794117647058823,0.5989081363860819,0.6176284930313523,0.3335947352867516,1.0,0.9837900903373091,0.6118176228684667
0.492827868852459,0.3971008756014897,1.0,0.4126296517045772,0.15,0.0,0.5555555555555556,0.4,0.9907257145729099,0.3088235294117647,0.6011558246051709,0.42786479631304397,0.503871166033598,1.0,0.9853629248988008,0.6135141494753056
0.7021857923497268,0.7163356801319427,1.0,0.9612501055688502,0.03333333333333333,0.0,0.5555555555555556,0.4,0.9861107495161406,0.014705882352941176,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
0.4491120218579235,0.4503339942812744,1.0,0.4392110774783966,0.16666666666666666,0.0,0.4861111111111111,0.3,0.9861107495161406,0.4338235294117647,0.5327332395161508,0.42661729125989534,0.5,0.0,0.9843488531235232,0.6052152943534294
0.7223360655737705,0.7163356801319427,1.0,0.9612501055688502,0.03333333333333333,0.0,0.5555555555555556,0.6,0.9861107495161406,0.022058823529411766,0.6610194501630553,0.9907886577790738,0.5,1.0,0.9843488531235232,0.6052152943534294
0.6743510928961749,0.44655582325904697,1.0,0.4380502356585038,0.15,0.0,0.4166666666666667,0.4,0.991575649989491,0.3602941176470588,0.6713416513817423,0.4283020364495793,0.3335947352867516,1.0,0.9837900903373091,0.6118176228684667
0.22694672131147542,0.45561569936371604,0.0,0.3697671170154643,0.9666666666666667,0.0,0.3333333333333333,0.2,0.9915194715724441,0.5955882352941176,0.5352588216674576,0.4289109289781934,0.2525175856613182,0.0,0.991356522248372,0.6076041078078598
0.476775956284153,0.4576950075348394,1.0,0.41281739170782866,0.03333333333333333,0.0,0.4166666666666667,0.3,1.0,0.3088235294117647,0.5402778601245672,0.4289214713976556,0.5030346581902793,0.0,1.0,0.6164886203811303
0.5092213114754098,0.7183277744660971,1.0,0.6122455738123203,0.016666666666666666,0.0,0.5555555555555556,0.4,0.9907257145729099,0.007352941176470588,0.533818917768552,0.9725561237591265,0.503871166033598,0.0,0.9853629248988008,0.6135141494753056
0.6118510928961749,0.44655582325904697,1.0,0.4380502356585038,0.85,0.0,0.3472222222222222,0.4,0.991575649989491,0.375,0.6713416513817423,0.4283020364495793,0.4999120874542448,1.0,0.9837900903373091,0.6118176228684667
0.6707650273224044,0.9488560243542201,1.0,0.9567622593700703,0.03333333333333333,0.0,0.625,0.6,0.9907257145729099,0.014705882352941176,0.6651659867773776,0.9725561237591265,0.7560395331888348,1.0,0.9853629248988008,0.6135141494753056
0.7522199453551912,0.7183277744660971,1.0,0.9567622593700703,0.016666666666666666,0.819366852886406,0.5555555555555556,0.7,0.9907257145729099,0.014705882352941176,0.6651659867773776,0.9725561237591265,0.503871166033598,1.0,0.9853629248988008,0.6135141494753056
0.5672814207650273,0.45064776586432403,1.0,0.6122455738123203,0.23333333333333334,0.0,0.3472222222222222,0.3,0.9907257145729099,0.11029411764705882,0.533818917768552,0.618876973605604,0.3325793896783339,0.0,0.9853629248988008,0.6135141494753056
0.5280054644808743,0.45561569936371604,1.0,0.44020820203888106,0.31666666666666665,0.0,0.4166666666666667,0.3,0.9915194715724441,0.40441176470588236,0.5891996838842596,0.4289109289781934,0.3377706838090673,1.0,0.991356522248372,0.6076041078078598
0.41188524590163933,0.41626285881005903,1.0,0.4375203166029213,0.05,0.0,0.4861111111111111,0.4,1.0,0.41911764705882354,0.5402778601245672,0.4289214713976556,0.5030346581902793,0.0,1.0,0.49712107844809983
0.19672131147540983,0.45561569936371604,0.0,0.3946427683080126,0.8833333333333333,0.0,0.2777777777777778,0.4,0.9566174677801371,0.3897058823529412,0.5352588216674576,0.5482668201469587,0.5050351713226364,0.0,0.991356522248372,0.5651383711609819
0.5105874316939891,0.45561569936371604,1.0,0.44020820203888106,0.6833333333333333,0.0,0.4166666666666667,0.4,0.9915194715724441,0.3014705882352941,0.5891996838842596,0.4289109289781934,0.3377706838090673,1.0,0.991356522248372,0.48812860518105083
0.5276639344262295,0.3971008756014897,1.0,0.7388153064642989,0.8,0.0,0.4166666666666667,0.4,0.9907257145729099,0.35294117647058826,0.6651659867773776,0.42786479631304397,0.3325793896783339,1.0,0.9853629248988008,0.6135141494753056
0.421448087431694,0.4576950075348394,1.0,0.5736181447982641,0.4,0.0,0.4861111111111111,0.4,0.847437202236369,0.17647058823529413,0.5402778601245672,0.6197416900378755,0.5030346581902793,0.0,1.0,0.6164886203811303
0.39771174863387976,0.45561569936371604,1.0,0.6067660884711513,0.4666666666666667,0.0,0.4166666666666667,0.4,0.9915194715724441,0.2426470588235294,0.5352588216674576,0.612613727355119,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.44398907103825136,0.44655582325904697,1.0,0.4380502356585038,0.7833333333333333,0.0,0.4166666666666667,0.4,0.991575649989491,0.34558823529411764,0.5338589658361587,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
0.7441939890710383,0.9803956532983781,1.0,0.9812698798575,0.08333333333333333,0.0,0.625,0.6,0.9915194715724441,0.03676470588235294,0.6748456284114907,0.9917880905399888,0.7740551665821401,1.0,0.991356522248372,0.6076041078078598
0.7622950819672131,0.7163356801319427,1.0,0.4732210009148524,0.1,0.39168218497827434,0.4861111111111111,0.5,0.9861107495161406,0.04411764705882353,0.9811863361165196,0.9907886577790738,0.5,1.0,0.9843488531235232,0.5015634107746716
0.7315573770491803,0.7259031536421027,1.0,0.6868900909459962,0.016666666666666666,0.0,0.5555555555555556,0.4,1.0,0.007352941176470588,0.5402778601245672,0.6197416900378755,0.5030346581902793,0.0,1.0,0.6164886203811303
0.39207650273224043,0.4503339942812744,1.0,0.41665651717327074,0.6833333333333333,0.0,0.4861111111111111,0.4,0.9861107495161406,0.3014705882352941,0.5327332395161508,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.6052152943534294
0.4656762295081967,0.44655582325904697,1.0,0.5986149913134305,0.16666666666666666,0.4196151458721291,0.5,0.5,0.991575649989491,0.07352941176470588,0.5338589658361587,0.6176284930313523,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
0.4494535519125683,0.4576950075348394,1.0,0.390973983132513,0.9333333333333333,0.0,0.5,0.2,1.0,0.5294117647058824,0.7009133508166674,0.4289214713976556,0.33435027152268765,1.0,1.0,0.6164886203811303
0.3849043715846995,0.9803956532983781,0.0,0.3088896351600136,0.7833333333333333,0.0,0.3472222222222222,0.4,0.9915194715724441,0.34558823529411764,0.5352588216674576,0.612613727355119,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.40403005464480873,0.44655582325904697,1.0,0.4380502356585038,0.8666666666666667,0.0,0.3472222222222222,0.2,0.991575649989491,0.38235294117647056,0.5989081363860819,0.4283020364495793,0.3335947352867516,1.0,0.7967972513981324,0.6118176228684667
0.5850409836065574,0.45064776586432403,1.0,0.4407797387517082,0.7333333333333333,0.0,0.4166666666666667,0.4,0.9907257145729099,0.3235294117647059,0.6651659867773776,0.42786479631304397,0.3325793896783339,1.0,0.9853629248988008,0.6135141494753056
0.5642076502732241,0.7183277744660971,1.0,0.6789335390573149,0.15,0.4692737430167598,0.5555555555555556,0.7,0.9907257145729099,0.07352941176470588,0.533818917768552,0.618876973605604,0.503871166033598,0.0,0.9853629248988008,0.49799368161895663
0.54900956284153,0.7211196172344921,1.0,0.6067660884711513,0.03333333333333333,0.5338299193047796,0.4861111111111111,0.5,0.9915194715724441,0.014705882352941176,0.5352588216674576,0.612613727355119,0.4994078487290854,0.0,0.991356522248372,0.6076041078078598
0.3599726775956284,0.45561569936371604,1.0,0.6067660884711513,0.6,0.0,0.4861111111111111,0.2,0.9915194715724441,0.2647058823529412,0.5352588216674576,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.5023907103825137,0.4576950075348394,1.0,0.5736181447982641,0.03333333333333333,0.0,0.4166666666666667,0.5,1.0,0.014705882352941176,0.5402778601245672,0.6197416900378755,0.5030346581902793,0.0,1.0,1.0
0.32940573770491804,0.4503339942812744,0.0,0.32085343484802026,0.18333333333333332,0.32898820608317814,0.4861111111111111,0.2,0.9861107495161406,0.6397058823529411,0.5327332395161508,0.42661729125989534,0.2551260406919789,0.0,0.9843488531235232,0.6052152943534294
0.579405737704918,0.7259031536421027,1.0,1.0,0.016666666666666666,0.0,0.5555555555555556,0.4,1.0,0.007352941176470588,0.7009133508166674,0.6197416900378755,0.5030346581902793,1.0,1.0,0.6164886203811303
0.4762636612021858,0.44655582325904697,1.0,0.36284826408049314,1.0,0.5015518311607697,0.5833333333333334,0.4,0.991575649989491,0.6544117647058824,0.5338589658361587,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
0.7424863387978142,0.45064776586432403,1.0,0.6122455738123203,0.18333333333333332,0.606455617628802,0.4861111111111111,0.7,0.9907257145729099,0.08823529411764706,0.533818917768552,0.618876973605604,0.503871166033598,0.0,0.9853629248988008,0.6135141494753056
0.8215505464480874,0.7211196172344921,1.0,0.9812698798575,0.03333333333333333,0.8255741775294848,0.5555555555555556,0.5,0.9915194715724441,0.022058823529411766,0.6748456284114907,0.9917880905399888,0.4994078487290854,1.0,0.991356522248372,0.6076041078078598
0.8591188524590164,0.4503339942812744,1.0,0.4392110774783966,0.35,0.0,0.4861111111111111,0.6,0.9861107495161406,0.29411764705882354,0.6610194501630553,0.614854539941523,0.3343730734766677,1.0,0.7636144455036807,0.6052152943534294
0.6255122950819673,0.7259031536421027,1.0,0.6002090958624964,0.06666666666666667,0.0,0.4861111111111111,0.6,1.0,0.029411764705882353,0.5402778601245672,0.6197416900378755,0.5030346581902793,0.0,1.0,0.6164886203811303
0.2926912568306011,0.39989127816194237,1.0,0.36879191947948353,1.0,0.0,0.3333333333333333,0.2,0.9915194715724441,0.47794117647058826,0.5352588216674576,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.7307035519125683,0.7163356801319427,1.0,0.6049580186609287,0.8833333333333333,0.6101800124146493,0.3888888888888889,0.4,0.9861107495161406,0.3897058823529412,0.5992725798069795,0.42661729125989534,0.3343730734766677,1.0,0.9843488531235232,0.6052152943534294
0.350068306010929,0.44655582325904697,1.0,0.4812339695696333,0.016666666666666666,0.0,0.3333333333333333,0.4,0.991575649989491,0.18382352941176472,0.5338589658361587,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
0.5244193989071039,0.45561569936371604,1.0,0.5914994299903955,0.18333333333333332,0.5170701427684667,0.4861111111111111,0.5,0.9915194715724441,0.08088235294117647,0.5891996838842596,0.612613727355119,0.3377706838090673,1.0,0.991356522248372,0.6076041078078598
0.45457650273224043,0.45561569936371604,1.0,0.44020820203888106,0.11666666666666667,0.0,0.4861111111111111,0.4,0.9915194715724441,0.4117647058823529,0.5352588216674576,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.4822404371584699,0.650873134964299,0.0,0.36284826408049314,1.0,0.4748603351955307,0.25,0.4,0.991575649989491,0.6985294117647058,0.5338589658361587,0.3567740843224084,0.6671894705735032,0.0,0.9837900903373091,0.6118176228684667
0.3360655737704918,0.45561569936371604,1.0,0.30763656928108957,0.6,0.28677839851024206,0.2777777777777778,0.4,0.9915194715724441,0.2647058823529412,0.5352588216674576,0.612613727355119,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.3734631147540984,0.45064776586432403,1.0,0.4407797387517082,0.8666666666666667,0.0,0.3888888888888889,0.2,0.9907257145729099,0.38235294117647056,0.533818917768552,0.42786479631304397,0.3325793896783339,0.0,0.9853629248988008,0.6135141494753056
0.3751707650273224,0.45064776586432403,1.0,0.37844513985454264,0.11666666666666667,0.13221601489757914,0.3472222222222222,0.4,0.9907257145729099,0.4411764705882353,0.533818917768552,0.42786479631304397,0.3325793896783339,0.0,0.8113709423534553,0.6135141494753056
0.6038251366120219,0.4576950075348394,0.0,0.41281739170782866,0.7,0.0,0.2777777777777778,0.4,0.9655875205194346,0.3088235294117647,0.5402778601245672,0.4289214713976556,0.6687005430453753,0.0,1.0,0.6164886203811303
0.3729508196721312,0.4576950075348394,1.0,0.35542336763738125,0.4666666666666667,0.34016139044072,0.4166666666666667,0.3,1.0,0.7279411764705882,0.5402778601245672,0.4289214713976556,0.33435027152268765,0.0,1.0,0.6164886203811303
0.6179986338797814,0.39989127816194237,1.0,0.44020820203888106,0.6833333333333333,0.595903165735568,0.5,0.5,0.9915194715724441,0.3014705882352941,0.6748456284114907,0.612613727355119,0.4994078487290854,1.0,0.991356522248372,0.6076041078078598
0.542691256830601,0.39989127816194237,1.0,0.4665817488189523,0.13333333333333333,0.0,0.4166666666666667,0.6,0.9915194715724441,0.058823529411764705,0.5352588216674576,0.9917880905399888,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.7047472677595629,0.4503339942812744,1.0,0.7126181884690314,0.016666666666666666,0.0,0.5555555555555556,0.4,0.9861107495161406,0.007352941176470588,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
0.45508879781420764,0.45064776586432403,1.0,0.4407797387517082,0.7833333333333333,0.0,0.3472222222222222,0.3,0.9907257145729099,0.34558823529411764,0.533818917768552,0.42786479631304397,0.3325793896783339,0.0,0.9853629248988008,0.6135141494753056
0.4183743169398907,0.4503339942812744,1.0,0.5908674724545496,0.21666666666666667,0.4158907510862818,0.4861111111111111,0.5,0.9861107495161406,0.10294117647058823,0.5992725798069795,0.614854539941523,0.3343730734766677,1.0,0.9843488531235232,0.6052152943534294
0.7472677595628415,0.7163356801319427,1.0,0.9180722578905774,0.23333333333333334,0.6927374301675978,0.5555555555555556,0.5,0.9861107495161406,0.11029411764705882,0.5992725798069795,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
0.475068306010929,0.7163356801319427,1.0,0.5908674724545496,0.06666666666666667,0.5437616387337058,0.4166666666666667,0.5,0.9861107495161406,0.029411764705882353,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
0.44364754098360654,0.7154256890919944,1.0,0.6840504175052223,0.0,0.37988826815642457,0.4166666666666667,0.5,0.991575649989491,0.0,0.5338589658361587,0.6176284930313523,0.4999120874542448,0.0,0.9837900903373091,0.9804405424991947
0.4335724043715847,0.5926237731950712,0.0,0.31747374361830194,0.45,0.0,0.08333333333333333,0.2,0.9541156378496695,0.6911764705882353,0.5338589658361587,0.4283020364495793,0.25532757526534056,0.0,0.9837900903373091,0.47808257064881265
0.33811475409836067,0.44655582325904697,1.0,0.5960040468819775,0.2,0.0,0.2777777777777778,0.4,0.9541156378496695,0.09558823529411764,0.5338589658361587,0.6176284930313523,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
0.2542691256830601,0.4576950075348394,1.0,0.4375203166029213,0.9333333333333333,0.0,0.2777777777777778,0.2,1.0,0.4117647058823529,0.5402778601245672,0.5534078325762399,0.33435027152268765,0.0,1.0,0.6164886203811303
0.5037568306010929,0.4503339942812744,1.0,0.4392110774783966,0.75,0.0,0.20833333333333334,0.2,0.9861107495161406,0.33088235294117646,0.5327332395161508,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.5015634107746716
0.3879781420765027,0.3971008756014897,1.0,0.6636999959075771,0.05,0.0,0.4861111111111111,0.4,0.9907257145729099,0.6470588235294118,0.533818917768552,0.618876973605604,0.3325793896783339,0.0,0.9853629248988008,0.6135141494753056
0.6849385245901639,0.4576950075348394,0.0,0.35542336763738125,0.15,0.6399751707014277,0.5,0.5,1.0,0.7132352941176471,0.7009133508166674,0.4289214713976556,0.6687005430453753,1.0,1.0,0.6164886203811303
0.5901639344262295,0.3971008756014897,1.0,0.6122455738123203,0.16666666666666666,0.5468653010552452,0.4166666666666667,0.7,0.9907257145729099,0.07352941176470588,0.533818917768552,0.618876973605604,0.503871166033598,0.0,0.9853629248988008,0.6135141494753056
0.48924180327868855,0.860487624656954,1.0,0.5914994299903955,0.26666666666666666,0.4903786468032278,0.6666666666666666,0.5,0.9915194715724441,0.11764705882352941,0.5891996838842596,0.612613727355119,0.3377706838090673,1.0,0.991356522248372,0.6076041078078598
0.6548838797814208,0.7211196172344921,1.0,0.6067660884711513,0.11666666666666667,0.0,0.4861111111111111,0.4,0.9915194715724441,0.051470588235294115,0.5352588216674576,0.612613727355119,0.4994078487290854,0.0,0.991356522248372,0.6076041078078598
0.42213114754098363,0.4503339942812744,1.0,0.3778581152334218,0.7,0.0,0.2777777777777778,0.4,0.9861107495161406,0.3088235294117647,0.5327332395161508,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.6052152943534294
0.2832991803278688,0.4503339942812744,0.0,0.3778581152334218,1.0,0.0,0.3472222222222222,0.2,0.9861107495161406,0.6617647058823529,0.5327332395161508,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.5015634107746716
0.43152322404371585,0.45561569936371604,1.0,0.44020820203888106,0.85,0.0,0.2777777777777778,0.5,0.9566174677801371,0.375,0.5352588216674576,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.6721311475409836,0.45064776586432403,1.0,0.5691163194282931,0.15,0.0,0.5833333333333334,0.6,0.9907257145729099,0.2426470588235294,0.6011558246051709,0.42786479631304397,0.503871166033598,1.0,0.9853629248988008,0.6135141494753056
0.5442281420765027,0.7154256890919944,1.0,0.5574060814065654,0.4166666666666667,0.4686530105524519,0.4166666666666667,0.5,0.991575649989491,0.18382352941176472,0.5989081363860819,0.6176284930313523,0.4999120874542448,1.0,0.9837900903373091,0.6118176228684667
0.3321379781420765,0.2737909378345203,1.0,0.5606440752190343,0.5,0.0,0.3472222222222222,0.4,0.9861107495161406,0.22058823529411764,0.5327332395161508,0.5456798606442582,0.6687461469533355,0.0,0.9843488531235232,0.5540018449284857
0.5512295081967213,0.4503339942812744,1.0,0.6043543308902443,0.016666666666666666,0.0,0.4861111111111111,0.4,0.9861107495161406,0.007352941176470588,0.5327332395161508,0.614854539941523,0.5,0.0,0.9843488531235232,0.6052152943534294
0.5290300546448088,0.2327044197993279,1.0,0.3097395849164279,0.95,0.3674736188702669,0.3888888888888889,0.3,0.9907257145729099,0.5588235294117647,0.6011558246051709,0.42786479631304397,0.3325793896783339,1.0,0.9853629248988008,0.6135141494753056
0.334870218579235,0.45561569936371604,1.0,0.36879191947948353,0.2,0.0,0.3888888888888889,0.2,0.620083811635529,0.8970588235294118,0.5352588216674576,0.356805260050065,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.3121584699453552,0.4576950075348394,1.0,0.35542336763738125,0.9666666666666667,0.0,0.3472222222222222,0.2,1.0,0.4411764705882353,0.5402778601245672,0.4289214713976556,0.33435027152268765,0.0,1.0,1.0
0.3944672131147541,0.44655582325904697,0.0,0.31747374361830194,0.03333333333333333,0.3227808814400993,0.4861111111111111,0.4,0.9541156378496695,0.6470588235294118,0.5338589658361587,0.4283020364495793,0.25532757526534056,0.0,0.9837900903373091,0.6118176228684667
0.7438524590163934,0.4576950075348394,1.0,0.5726595344627331,0.55,0.0,0.5,0.4,1.0,0.2426470588235294,0.5995512982362027,0.6197416900378755,0.33435027152268765,1.0,1.0,0.6164886203811303
0.5730874316939891,0.45561569936371604,1.0,0.3946427683080126,0.5666666666666667,0.39664804469273746,0.3333333333333333,0.4,0.9915194715724441,0.38235294117647056,0.5352588216674576,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
0.4088114754098361,0.4503339942812744,1.0,0.5908674724545496,0.16666666666666666,0.40720049658597146,0.4861111111111111,0.5,0.9861107495161406,0.07352941176470588,0.5992725798069795,0.614854539941523,0.3343730734766677,1.0,0.9843488531235232,0.6052152943534294
0.8203551912568307,0.40626328220065544,1.0,0.6315918465619345,0.9,0.0,0.4166666666666667,0.6,0.991575649989491,0.39705882352941174,0.6713416513817423,0.6176284930313523,0.4999120874542448,1.0,0.9837900903373091,0.47808257064881265
0.6407103825136612,0.44655582325904697,1.0,0.6315918465619345,0.08333333333333333,0.5487274984481688,0.6666666666666666,0.7,0.991575649989491,0.45588235294117646,0.5989081363860819,0.4283020364495793,0.4999120874542448,1.0,0.9837900903373091,0.6118176228684667
0.4255464480874317,0.44655582325904697,1.0,0.4197754909002968,0.7833333333333333,0.0,0.3472222222222222,0.3,0.991575649989491,0.34558823529411764,0.38763130948403157,0.4283020364495793,0.3335947352867516,1.0,0.9837900903373091,0.6118176228684667
0.4822404371584699,0.45561569936371604,1.0,0.3946427683080126,0.0,0.0,0.3472222222222222,0.3,0.9915194715724441,0.007352941176470588,0.5352588216674576,0.612613727355119,0.3377706838090673,0.0,0.991356522248372,0.9866181684767065
1.0,0.44655582325904697,1.0,0.5574060814065654,0.3333333333333333,0.9453755431409062,0.4861111111111111,0.8,0.991575649989491,0.14705882352941177,0.5989081363860819,0.6176284930313523,0.4999120874542448,1.0,0.9837900903373091,0.6118176228684667
0.44364754098360654,0.7163356801319427,1.0,0.6043543308902443,0.0,0.45189323401613907,0.4166666666666667,0.5,0.9861107495161406,0.007352941176470588,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.9820324132306221
0.44330601092896177,0.4503339942812744,1.0,0.6049580186609287,0.6166666666666667,0.0,0.4166666666666667,0.4,0.9861107495161406,0.27205882352941174,0.5992725798069795,0.42661729125989534,0.3343730734766677,1.0,0.9843488531235232,0.6052152943534294
0.36185109289617484,0.44655582325904697,1.0,0.31747374361830194,0.95,0.21787709497206703,0.2777777777777778,0.2,0.991575649989491,0.5,0.5338589658361587,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
0.4180327868852459,0.39974284815682337,1.0,0.4392110774783966,0.8333333333333334,0.0,0.5833333333333334,0.2,0.9861107495161406,0.36764705882352944,0.5327332395161508,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.6052152943534294
