,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,HouseAge,RemodelAge,GarageAge,OutdoorArea,TotalArea,TotalBathrooms,OverallScore,ExteriorScore,KitchenScore,LotFrontageRatio,BedroomRatio,HasGarage,HasFireplace,GarageScore,TotalPorchArea,DecadeBuilt
10,0.767243574978862,0.8391005428850534,0.38461538461538464,0.2864157119476268,0.7595962649076305,0.7536354392423962,0.41665651717327074,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.5555555555555556,0.9776119402985075,0.9776119402985075,0.9796677231177321,0.6409025785438999,0.6422718026267066,0.5619596473762258,0.0,0.4511246928416209,0.985803507572987,0.6563560430760365,0.42661729125989534,0.8105321848103275,0.657351148350469,0.61579626018076,0.4140767824497258,0.8026365103593001,0.05736301369863014,0.325,1.0,0.9741204418959204,1.0,0.9835248735112707,0.322180916976456,0.0,0.3017116333043226,0.5,0.0,0.3333333333333333,0.0,0.5,0.5,0.4217466650212617,0.4166666666666667,0.9843488531235232,0.0,0.42618468460859854,0.5074021176795727,0.9776119402985075,0.5886617066601845,0.3333333333333333,0.31475409836065577,0.9768637257535545,0.9861107495161406,0.984427669769907,0.0,0.0,0.0,0.5986408710985571,0.6052152943534294,0.3161764705882353,0.7166666666666667,0.021393034825870648,0.0,0.33693422671954054,0.4,0.3472222222222222,0.4503339942812744,0.3343730734766677,0.16821895424836603,0.7499999999999999,1.0,0.0,0.31475409836065577,0.0,0.6291140770488844
11,0.9862869771651506,0.8509582928998816,0.46703296703296704,0.304930441898527,0.9423710821557416,0.7670641517213757,1.0,0.8105587763638329,0.9790877465050581,0.9928603943805121,0.5555555555555556,0.9975124378109452,0.9980099502487563,1.0,0.5495557158909457,0.5648206639032578,1.0,0.31019522776572667,0.9870543680010565,1.0,1.0,0.9986461519641363,0.8194865481515226,0.6647909654112155,0.9946967067970919,0.45612431444241314,0.810039079880267,0.07577054794520548,0.3671875,1.0,1.0,1.0,1.0,0.36617100371747213,0.7088764742396028,0.6742094574992747,0.5,0.0,1.0,0.0,0.6666666666666666,0.5,1.0,0.9166666666666666,1.0,0.6666666666666666,0.7009133508166674,0.9843154310872594,0.9975124378109452,0.9907696706810778,1.0,0.6032786885245902,0.9902338349326574,1.0,1.0,0.2508532423208191,0.06158357771260997,0.0,1.0,1.0,0.007352941176470588,0.0,0.0004975124378109452,0.20192307692307693,0.6020784903596336,0.8,0.625,0.9995139227079427,0.7928292057977764,0.19186328226918634,0.45454545454545453,1.0,1.0,0.6115356252071122,0.03874538745387454,0.9945296789111566
12,0.7850757390844537,0.8386753952792424,0.38266320835128176,0.33162847790507366,0.9430786659011157,0.7524433735081147,0.4126296517045772,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.6666666666666666,0.9761194029850746,0.9761194029850746,0.9728419795105473,0.6439076745499743,0.6538679857947084,0.5644453922487793,0.0,0.45036917324209585,0.988145262207932,0.6644836688293593,0.42786479631304397,0.8076413350008502,0.6579484869004849,0.6772135271702706,0.33683729433272397,0.8018073037716509,0.07491438356164383,0.285,1.0,0.6493777399858591,1.0,0.9903470290516552,0.2825278810408922,0.0,0.26457789382071367,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.4194842814142791,0.3333333333333333,0.9853629248988008,0.0,0.42691671004810555,0.5071172582081861,0.9761194029850746,0.5880358103502384,0.3333333333333333,0.28852459016393445,0.9804825969755512,0.9907257145729099,0.9841755613669124,0.23890784982935154,0.0,0.0,0.60544652117314,0.6135141494753056,0.3382352941176471,0.7666666666666667,0.022885572139303482,0.16826923076923078,0.31669629427047724,0.4,0.4166666666666667,0.45064776586432403,0.3325793896783339,0.14454730737012034,0.625,1.0,0.0,0.2895934530039147,0.3247232472324723,0.6243629609241053
13,0.7850757390844537,0.8386753952792424,0.5,0.27240180032733224,0.9206781348104575,0.7524433735081147,0.6122455738123203,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.5555555555555556,0.9980099502487563,0.9985074626865672,0.7793708613464322,0.8658822513140145,0.856986783726185,0.9615923237511581,0.3318872017353579,0.717883700771592,0.988145262207932,0.9952712338524652,0.618876973605604,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.8018073037716509,0.639554794520548,0.466875,1.0,0.9802307781649726,1.0,0.9903470290516552,0.4628252788104089,0.0,0.43342036553524804,0.0,0.0,0.6666666666666666,0.0,0.5,0.5,0.6355355760722546,0.5833333333333334,0.9853629248988008,0.3333333333333333,0.6651659867773776,0.777162521008516,0.9980099502487563,0.8564406284288983,1.0,0.6885245901639344,0.9804825969755512,0.9907257145729099,0.9841755613669124,0.27303754266211605,0.0967741935483871,0.0,0.95151264410168,0.9397129752495786,0.007352941176470588,0.0,0.0004975124378109452,0.23197115384615385,0.5498427457951593,0.4,0.4861111111111111,0.7183277744660971,0.503871166033598,0.2299350332196967,0.5357142857142857,1.0,1.0,0.6910752855775236,0.06088560885608856,0.9892986079651613
14,0.781418904334366,0.8430232511911926,0.38266320835128176,0.27925531914893614,0.9325018119094682,0.757152790180216,0.4380502356585038,0.8006726045454149,0.9667351454774525,0.840368329592473,0.5555555555555556,0.9751243781094527,0.9751243781094527,0.9788429499852357,0.607029855034865,0.6002090787082492,0.7317779092838759,0.2299349240780911,0.44655582325904697,0.9875343860412369,0.6599208506271405,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.6351081333246197,0.3350091407678245,0.8017932126535645,0.2226027397260274,0.3915625,1.0,0.6396286195095242,1.0,0.991035316608264,0.3881660470879802,0.0,0.3635044966637656,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.4207649426222578,0.4166666666666667,0.9837900903373091,0.3333333333333333,0.48424951648904735,0.7737435055994588,0.9751243781094527,0.8476325513657167,0.3333333333333333,0.28852459016393445,0.9819288165610177,0.991575649989491,0.9887228265898139,0.0,0.624633431085044,0.5333333333333333,0.6034720143724362,0.6118176228684667,0.35294117647058826,0.8,0.023880597014925373,0.25600961538461536,0.4199370983180637,0.5,0.4166666666666667,0.44655582325904697,0.3335947352867516,0.17165654596847257,0.5,1.0,1.0,0.2900206056375759,0.7177121771217713,0.6202705691813617
15,0.49987863500022545,0.538177104550756,0.2802197802197802,0.15650572831423895,0.7575906279364145,0.757152790180216,0.3859834917865918,0.8006726045454149,0.9667351454774525,0.5232568940411149,0.8888888888888888,0.9597014925373134,0.9955223880597015,0.779048529875835,0.5653274080582614,0.5610510741242817,0.559258537460383,0.0,0.44655582325904697,0.9875343860412369,0.5624578328092629,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.7212963177916856,0.0,0.8017932126535645,0.3561643835616438,0.26,1.0,0.9771639886434926,1.0,0.6505799570661258,0.2645600991325898,0.0,0.24775166811720337,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.4207649426222578,0.4166666666666667,0.9837900903373091,0.0,0.4256379283019937,0.5092621261257041,0.9905472636815921,0.5863062913296968,0.6666666666666666,0.4721311475409836,0.9819288165610177,0.991575649989491,0.9887228265898139,0.08191126279863481,0.3284457478005865,0.0,0.6034720143724362,0.6118176228684667,0.5735294117647058,0.1,0.007960199004975124,0.19230769230769232,0.33119102967318476,0.2,0.7777777777777778,0.44655582325904697,0.3335947352867516,0.22429193899782135,0.5,1.0,0.0,0.47457917286148793,0.2066420664206642,0.5058011646768165
16,0.7850757390844537,0.8386753952792424,0.38266320835128176,0.28746419803600654,0.9206781348104575,0.7524433735081147,0.4407797387517082,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7777777777777778,0.9800995024875622,0.9800995024875622,0.7793708613464322,0.5751502231108075,0.5804271191572775,0.7267985578862891,0.19522776572668113,0.45036917324209585,0.988145262207932,0.6644836688293593,0.42786479631304397,0.8076413350008502,0.6579484869004849,0.6772135271702706,0.26416819012797077,0.8018073037716509,0.18236301369863014,0.31375,1.0,0.9802307781649726,1.0,0.9903470290516552,0.3110285006195787,0.0,0.2912677690745576,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.4194842814142791,0.4166666666666667,0.9853629248988008,0.3333333333333333,0.6011558246051709,0.777162521008516,0.9800995024875622,0.9748331908568167,0.6666666666666666,0.39344262295081966,0.9804825969755512,0.9907257145729099,0.9841755613669124,0.0,0.0,0.0,0.60544652117314,0.6135141494753056,0.29411764705882354,0.6666666666666666,0.01990049751243781,0.0,0.3402160536031724,0.4,0.5833333333333334,0.45064776586432403,0.3325793896783339,0.16675469103956236,0.5,1.0,1.0,0.3949001631871564,0.0,0.6160344406221314
17,0.5498491752314414,0.8430232511911926,0.3956043956043956,0.27595642389525366,0.7575906279364145,0.757152790180216,0.4197754909002968,0.8006726045454149,0.6907003336518223,0.840368329592473,0.5555555555555556,0.9786069651741294,0.9786069651741294,0.779048529875835,0.607029855034865,0.6002090787082492,0.559258537460383,0.0,0.44655582325904697,0.9875343860412369,0.5626131290226305,0.3303373404994377,0.48259269500865765,0.43073623038579933,0.45845396760906676,0.0,0.47398171910147957,0.0,0.0,1.0,0.6396286195095242,1.0,0.991035316608264,0.40148698884758366,0.0,0.37597911227154046,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.4207649426222578,0.5,0.9837900903373091,0.0,0.4256379283019937,0.534298501351947,0.9786069651741294,0.5863062913296968,0.6666666666666666,0.42295081967213116,0.9819288165610177,0.991575649989491,0.9887228265898139,0.0,0.0,0.0,0.6034720143724362,0.6118176228684667,0.2867647058823529,0.65,0.019402985074626865,0.0,0.24777792971420756,0.4,0.2777777777777778,0.44655582325904697,0.6671894705735032,0.17958320386814722,0.41666666666666663,1.0,0.0,0.42514384235508296,0.0,0.6202705691813617
18,0.767243574978862,0.8391005428850534,0.3626373626373626,0.3502199263502455,0.7595962649076305,0.7536354392423962,0.5606440752190343,0.7633041060128828,0.9677902222588546,0.8282916948407112,0.5555555555555556,0.9970149253731343,0.9970149253731343,0.7806759699589572,0.8638808196698787,0.8563907593549638,0.5619596473762258,0.0,0.4511246928416209,0.985803507572987,0.9938659288419822,0.42661729125989534,0.8105321848103275,0.657351148350469,0.9982039013323694,0.2952468007312614,0.8026365103593001,0.20034246575342465,0.348125,1.0,0.9741204418959204,1.0,0.9835248735112707,0.3451053283767038,0.0,0.323179576443284,0.5,0.0,0.3333333333333333,0.5,0.5,0.5,0.6306528522708494,0.5,0.9843488531235232,0.0,0.42618468460859854,0.5074021176795727,0.9970149253731343,0.5886617066601845,0.6666666666666666,0.4721311475409836,0.9768637257535545,0.9861107495161406,0.984427669769907,0.0,0.2991202346041056,0.0,0.5986408710985571,0.6052152943534294,0.029411764705882353,0.06666666666666667,0.001990049751243781,0.12259615384615384,0.3973745384930945,0.5,0.3472222222222222,0.4503339942812744,0.5,0.12971100086620996,0.625,1.0,0.0,0.47213114754098356,0.1881918819188192,1.0
19,0.767243574978862,0.8391005428850534,0.38461538461538464,0.19333060556464812,0.7595962649076305,0.7536354392423962,0.4392110774783966,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.6666666666666666,0.9741293532338309,0.9776119402985075,0.9796677231177321,0.7006265973821714,0.6570038843598888,0.5619596473762258,0.0,0.4511246928416209,0.985803507572987,0.6563560430760365,0.42661729125989534,0.8105321848103275,0.657351148350469,0.6220604390230161,0.2303473491773309,0.8026365103593001,0.2247431506849315,0.3215625,1.0,0.6433741404031251,1.0,0.9835248735112707,0.4148079306071871,0.0,0.38845372787931537,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.4217466650212617,0.5,0.7636144455036807,0.0,0.42618468460859854,0.7687272172505453,0.9741293532338309,0.5886617066601845,0.3333333333333333,0.24098360655737705,0.9768637257535545,0.9861107495161406,0.984427669769907,0.0,0.0,0.0,0.5075110195276245,0.5015634107746716,0.375,0.7333333333333333,0.025373134328358207,0.0,0.36400929850950364,0.2,0.4166666666666667,0.4503339942812744,0.3343730734766677,0.24921326555313483,0.625,1.0,0.0,0.24098360655737705,0.0,0.5693555159017403
20,0.9653018419778698,0.8386753952792424,0.554945054945055,0.363517798690671,0.9206781348104575,0.7524433735081147,0.9567622593700703,0.7993935341647512,0.9691217859454544,0.9584502402095385,0.5555555555555556,0.9975124378109452,0.9980099502487563,0.7793708613464322,0.8658822513140145,0.856986783726185,0.7267985578862891,0.4121475054229935,0.717883700771592,0.988145262207932,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.8018073037716509,0.4957191780821918,0.361875,1.0,0.9802307781649726,1.0,0.9903470290516552,0.3587360594795539,0.7560521415270018,0.6892950391644909,0.0,0.0,1.0,0.5,0.6666666666666666,0.5,0.6355355760722546,0.75,0.9853629248988008,0.3333333333333333,0.6651659867773776,0.9004094145446457,0.9975124378109452,0.8564406284288983,1.0,0.6991803278688524,0.9804825969755512,0.9907257145729099,0.9841755613669124,0.40955631399317405,0.45161290322580644,0.0,0.95151264410168,0.9397129752495786,0.007352941176470588,0.0,0.0004975124378109452,0.4735576923076923,0.6537672637768358,0.7,0.5555555555555556,0.7183277744660971,0.503871166033598,0.1912358987445371,0.5555555555555555,1.0,1.0,0.7017704983305092,0.28413284132841327,0.9892986079651613
