,MSSubClass,MSZoning,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,Functional,FireplaceQu,GarageType,GarageFinish,GarageCond,PavedDrive,SaleCondition,HouseAge,RemodelAge,TotalArea,TotalBathrooms,OverallScore,ExteriorScore,KitchenScore,LotFrontageRatio,BedroomRatio,HasFireplace,GarageScore,TotalPorchArea
10,0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.41665651717327074,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.9796677231177321,0.6409025785438999,0.6422718026267066,0.5619596473762258,0.0,0.6563560430760365,0.42661729125989534,0.8105321848103275,0.657351148350469,0.61579626018076,0.4140767824497258,0.8026365103593001,0.05736301369863014,0.9741204418959204,1.0,0.9835248735112707,0.322180916976456,0.0,0.9843488531235232,0.42618468460859854,0.5074021176795727,0.5886617066601845,0.9861107495161406,0.984427669769907,0.6052152943534294,0.3161764705882353,0.7166666666666667,0.33693422671954054,0.4,0.3472222222222222,0.4503339942812744,0.3343730734766677,0.16821895424836603,0.7499999999999999,0.0,0.31475409836065577,0.0
11,0.9862869771651506,0.8509582928998816,0.9423710821557416,0.7670641517213757,1.0,0.8105587763638329,0.9790877465050581,0.9928603943805121,1.0,0.5495557158909457,0.5648206639032578,1.0,0.31019522776572667,1.0,0.9986461519641363,0.8194865481515226,0.6647909654112155,0.9946967067970919,0.45612431444241314,0.810039079880267,0.07577054794520548,1.0,1.0,1.0,0.36617100371747213,0.7088764742396028,1.0,0.7009133508166674,0.9843154310872594,0.9907696706810778,1.0,1.0,1.0,0.007352941176470588,0.0,0.6020784903596336,0.8,0.625,0.9995139227079427,0.7928292057977764,0.19186328226918634,0.45454545454545453,1.0,0.6115356252071122,0.03874538745387454
12,0.7850757390844537,0.8386753952792424,0.9430786659011157,0.7524433735081147,0.4126296517045772,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.9728419795105473,0.6439076745499743,0.6538679857947084,0.5644453922487793,0.0,0.6644836688293593,0.42786479631304397,0.8076413350008502,0.6579484869004849,0.6772135271702706,0.33683729433272397,0.8018073037716509,0.07491438356164383,0.6493777399858591,1.0,0.9903470290516552,0.2825278810408922,0.0,0.9853629248988008,0.42691671004810555,0.5071172582081861,0.5880358103502384,0.9907257145729099,0.9841755613669124,0.6135141494753056,0.3382352941176471,0.7666666666666667,0.31669629427047724,0.4,0.4166666666666667,0.45064776586432403,0.3325793896783339,0.14454730737012034,0.625,0.0,0.2895934530039147,0.3247232472324723
13,0.7850757390844537,0.8386753952792424,0.9206781348104575,0.7524433735081147,0.6122455738123203,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.8658822513140145,0.856986783726185,0.9615923237511581,0.3318872017353579,0.9952712338524652,0.618876973605604,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.8018073037716509,0.639554794520548,0.9802307781649726,1.0,0.9903470290516552,0.4628252788104089,0.0,0.9853629248988008,0.6651659867773776,0.777162521008516,0.8564406284288983,0.9907257145729099,0.9841755613669124,0.9397129752495786,0.007352941176470588,0.0,0.5498427457951593,0.4,0.4861111111111111,0.7183277744660971,0.503871166033598,0.2299350332196967,0.5357142857142857,1.0,0.6910752855775236,0.06088560885608856
14,0.781418904334366,0.8430232511911926,0.9325018119094682,0.757152790180216,0.4380502356585038,0.8006726045454149,0.9667351454774525,0.840368329592473,0.9788429499852357,0.607029855034865,0.6002090787082492,0.7317779092838759,0.2299349240780911,0.6599208506271405,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.6351081333246197,0.3350091407678245,0.8017932126535645,0.2226027397260274,0.6396286195095242,1.0,0.991035316608264,0.3881660470879802,0.0,0.9837900903373091,0.48424951648904735,0.7737435055994588,0.8476325513657167,0.991575649989491,0.9887228265898139,0.6118176228684667,0.35294117647058826,0.8,0.4199370983180637,0.5,0.4166666666666667,0.44655582325904697,0.3335947352867516,0.17165654596847257,0.5,1.0,0.2900206056375759,0.7177121771217713
15,0.49987863500022545,0.538177104550756,0.7575906279364145,0.757152790180216,0.3859834917865918,0.8006726045454149,0.9667351454774525,0.5232568940411149,0.779048529875835,0.5653274080582614,0.5610510741242817,0.559258537460383,0.0,0.5624578328092629,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.7212963177916856,0.0,0.8017932126535645,0.3561643835616438,0.9771639886434926,1.0,0.6505799570661258,0.2645600991325898,0.0,0.9837900903373091,0.4256379283019937,0.5092621261257041,0.5863062913296968,0.991575649989491,0.9887228265898139,0.6118176228684667,0.5735294117647058,0.1,0.33119102967318476,0.2,0.7777777777777778,0.44655582325904697,0.3335947352867516,0.22429193899782135,0.5,0.0,0.47457917286148793,0.2066420664206642
16,0.7850757390844537,0.8386753952792424,0.9206781348104575,0.7524433735081147,0.4407797387517082,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.5751502231108075,0.5804271191572775,0.7267985578862891,0.19522776572668113,0.6644836688293593,0.42786479631304397,0.8076413350008502,0.6579484869004849,0.6772135271702706,0.26416819012797077,0.8018073037716509,0.18236301369863014,0.9802307781649726,1.0,0.9903470290516552,0.3110285006195787,0.0,0.9853629248988008,0.6011558246051709,0.777162521008516,0.9748331908568167,0.9907257145729099,0.9841755613669124,0.6135141494753056,0.29411764705882354,0.6666666666666666,0.3402160536031724,0.4,0.5833333333333334,0.45064776586432403,0.3325793896783339,0.16675469103956236,0.5,1.0,0.3949001631871564,0.0
17,0.5498491752314414,0.8430232511911926,0.7575906279364145,0.757152790180216,0.4197754909002968,0.8006726045454149,0.6907003336518223,0.840368329592473,0.779048529875835,0.607029855034865,0.6002090787082492,0.559258537460383,0.0,0.5626131290226305,0.3303373404994377,0.48259269500865765,0.43073623038579933,0.45845396760906676,0.0,0.47398171910147957,0.0,0.6396286195095242,1.0,0.991035316608264,0.40148698884758366,0.0,0.9837900903373091,0.4256379283019937,0.534298501351947,0.5863062913296968,0.991575649989491,0.9887228265898139,0.6118176228684667,0.2867647058823529,0.65,0.24777792971420756,0.4,0.2777777777777778,0.44655582325904697,0.6671894705735032,0.17958320386814722,0.41666666666666663,0.0,0.42514384235508296,0.0
18,0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.5606440752190343,0.7633041060128828,0.9677902222588546,0.8282916948407112,0.7806759699589572,0.8638808196698787,0.8563907593549638,0.5619596473762258,0.0,0.9938659288419822,0.42661729125989534,0.8105321848103275,0.657351148350469,0.9982039013323694,0.2952468007312614,0.8026365103593001,0.20034246575342465,0.9741204418959204,1.0,0.9835248735112707,0.3451053283767038,0.0,0.9843488531235232,0.42618468460859854,0.5074021176795727,0.5886617066601845,0.9861107495161406,0.984427669769907,0.6052152943534294,0.029411764705882353,0.06666666666666667,0.3973745384930945,0.5,0.3472222222222222,0.4503339942812744,0.5,0.12971100086620996,0.625,0.0,0.47213114754098356,0.1881918819188192
19,0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.4392110774783966,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.9796677231177321,0.7006265973821714,0.6570038843598888,0.5619596473762258,0.0,0.6563560430760365,0.42661729125989534,0.8105321848103275,0.657351148350469,0.6220604390230161,0.2303473491773309,0.8026365103593001,0.2247431506849315,0.6433741404031251,1.0,0.9835248735112707,0.4148079306071871,0.0,0.7636144455036807,0.42618468460859854,0.7687272172505453,0.5886617066601845,0.9861107495161406,0.984427669769907,0.5015634107746716,0.375,0.7333333333333333,0.36400929850950364,0.2,0.4166666666666667,0.4503339942812744,0.3343730734766677,0.24921326555313483,0.625,0.0,0.24098360655737705,0.0
20,0.9653018419778698,0.8386753952792424,0.9206781348104575,0.7524433735081147,0.9567622593700703,0.7993935341647512,0.9691217859454544,0.9584502402095385,0.7793708613464322,0.8658822513140145,0.856986783726185,0.7267985578862891,0.4121475054229935,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.8018073037716509,0.4957191780821918,0.9802307781649726,1.0,0.9903470290516552,0.3587360594795539,0.7560521415270018,0.9853629248988008,0.6651659867773776,0.9004094145446457,0.8564406284288983,0.9907257145729099,0.9841755613669124,0.9397129752495786,0.007352941176470588,0.0,0.6537672637768358,0.7,0.5555555555555556,0.7183277744660971,0.503871166033598,0.1912358987445371,0.5555555555555555,1.0,0.7017704983305092,0.28413284132841327
21,0.5123717012234588,0.5551106232477252,0.7607164029530424,0.6068205875987314,0.3088896351600136,0.799220580686446,0.9681749251099376,0.5038412756528239,0.7823069635621134,0.5530231862058995,0.5606146839126867,0.5667277558388378,0.0,0.9970253644060368,0.4289109289781934,0.8110757830572293,0.6585150087026639,0.7215661228557314,0.0,0.8044224421527316,0.2726883561643836,0.9744199341848607,1.0,0.6081203839353884,0.34324659231722426,0.0,0.991356522248372,0.6748456284114907,0.7714860175533378,0.5936300404198636,0.9915194715724441,0.6138114127906856,0.6076041078078598,0.5661764705882353,0.95,0.2769041433064406,0.2,0.6805555555555556,0.45561569936371604,0.4994078487290854,0.20595474060210742,0.625,1.0,0.23058522685532706,0.37822878228782286
22,0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.6043543308902443,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.9796677231177321,0.8638808196698787,0.8563907593549638,0.7251129960462104,0.3047722342733189,0.9938659288419822,0.614854539941523,0.8105321848103275,0.657351148350469,0.7219523836016042,0.0,0.8026365103593001,0.7607020547945206,0.9741204418959204,1.0,0.9835248735112707,0.5560718711276332,0.0,0.9843488531235232,0.6610194501630553,0.7687272172505453,0.8444999650848999,0.9861107495161406,0.984427669769907,0.6052152943534294,0.04411764705882353,0.1,0.6065910023246274,0.4,0.5555555555555556,0.7163356801319427,0.5,0.2072087303408327,0.5357142857142857,1.0,0.4377049180327869,0.2933579335793358
23,0.8502055654474234,0.538177104550756,0.7575906279364145,0.757152790180216,0.2853983717282915,0.8006726045454149,0.9763724266653896,0.840368329592473,0.779048529875835,0.8931354567566309,0.9003082860232594,0.559258537460383,0.0,0.9926716333634522,0.6176284930313523,0.8128222256382933,0.6647797357849138,1.0,0.38391224862888484,0.8017932126535645,0.08561643835616438,0.6396286195095242,1.0,0.991035316608264,0.32837670384138784,0.0,0.9837900903373091,0.5989081363860819,0.7737435055994588,0.5863062913296968,0.991575649989491,0.9887228265898139,0.6118176228684667,0.22794117647058823,0.5166666666666667,0.3940927116094626,0.4,0.4861111111111111,0.44655582325904697,0.3335947352867516,0.2803649237472767,0.625,1.0,0.4712834841610609,0.2029520295202952
24,0.7850757390844537,0.8386753952792424,0.9206781348104575,0.7524433735081147,0.4126296517045772,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.6917364256344333,0.6538679857947084,0.5644453922487793,0.0,0.6644836688293593,0.42786479631304397,0.8076413350008502,0.7852350400037693,0.6323611916158356,0.08592321755027423,1.0,0.08732876712328767,0.9802307781649726,1.0,0.9903470290516552,0.32837670384138784,0.0,0.9853629248988008,0.6011558246051709,0.777162521008516,0.5880358103502384,0.9907257145729099,0.9841755613669124,0.6135141494753056,0.3088235294117647,0.15,0.39463968275673456,0.4,0.5555555555555556,0.3971008756014897,0.503871166033598,0.22732106257284992,0.625,1.0,0.22213134179277547,0.16605166051660517
25,0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.9612501055688502,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.7806759699589572,0.8638808196698787,0.8563907593549638,0.9772410416649441,0.6941431670281996,0.9938659288419822,0.614854539941523,0.8105321848103275,0.657351148350469,0.7219523836016042,0.0,0.8026365103593001,0.6703767123287672,0.9741204418959204,1.0,0.9835248735112707,0.49566294919454773,0.0,0.9843488531235232,0.6610194501630553,0.7687272172505453,0.8444999650848999,0.9861107495161406,0.984427669769907,0.6052152943534294,0.014705882352941176,0.03333333333333333,0.5622863393955969,0.4,0.5555555555555556,0.7163356801319427,0.5,0.20805717461498538,0.5357142857142857,1.0,0.7295081967213115,0.1033210332103321
26,0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.4392110774783966,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.7806759699589572,0.5974104374250252,0.5985287530467842,0.5619596473762258,0.0,0.6563560430760365,0.42661729125989534,0.8105321848103275,0.7580183225514173,0.636404949221148,0.10694698354661791,0.6760570998923563,0.07705479452054795,0.6433741404031251,1.0,0.9835248735112707,0.2788104089219331,0.0,0.9843488531235232,0.42618468460859854,0.5074021176795727,0.5886617066601845,0.9861107495161406,0.984427669769907,0.6052152943534294,0.4338235294117647,0.16666666666666666,0.35963352933132775,0.3,0.4861111111111111,0.4503339942812744,0.5,0.22429193899782135,0.7499999999999999,0.0,0.47213114754098356,0.05904059040590406
27,0.767243574978862,0.8391005428850534,0.7595962649076305,0.7536354392423962,0.9612501055688502,0.7985327416414554,0.9677902222588546,0.8282916948407112,0.7806759699589572,0.8638808196698787,0.8563907593549638,0.9772410416649441,0.21691973969631237,0.9938659288419822,0.9907886577790738,0.8105321848103275,0.657351148350469,0.9982039013323694,0.556672760511883,0.8026365103593001,0.20804794520547945,0.9741204418959204,1.0,0.9835248735112707,0.5278810408921933,0.0,0.9843488531235232,0.6610194501630553,0.7687272172505453,0.8444999650848999,0.9861107495161406,0.984427669769907,0.6052152943534294,0.022058823529411766,0.03333333333333333,0.5784219882401204,0.6,0.5555555555555556,0.7163356801319427,0.5,0.22980250937570826,0.5357142857142857,1.0,0.6327868852459015,0.09225092250922509
28,0.781418904334366,0.8430232511911926,0.9325018119094682,0.757152790180216,0.4380502356585038,0.8006726045454149,0.9667351454774525,0.840368329592473,0.779048529875835,0.607029855034865,0.6002090787082492,0.559258537460383,0.0,0.6599208506271405,0.4283020364495793,0.8128222256382933,0.988989694019436,0.6351081333246197,0.5836380255941499,0.8017932126535645,0.08861301369863013,0.6396286195095242,1.0,0.991035316608264,0.49566294919454773,0.0,0.9837900903373091,0.6713416513817423,0.7737435055994588,0.8476325513657167,0.991575649989491,0.9887228265898139,0.6118176228684667,0.3602941176470588,0.15,0.5399972651442636,0.4,0.4166666666666667,0.44655582325904697,0.3335947352867516,0.07750790612999893,0.41666666666666663,1.0,0.2628311738590532,0.47601476014760147
29,0.41387536030030225,0.5551106232477252,0.9424254099027092,0.7576424726187488,0.3697671170154643,0.6357806759172554,0.9681749251099376,0.8461462056739556,0.7823069635621134,0.6080286532048861,0.6037751031531835,0.5667277558388378,0.0,0.5708805713676968,0.4289109289781934,0.8110757830572293,0.6585150087026639,0.7215661228557314,0.0,0.8044224421527316,0.2226027397260274,0.5747844844083152,0.0,0.9886002499445204,0.161090458488228,0.0,0.991356522248372,0.4266172623960754,0.5105454193549714,0.5936300404198636,0.9915194715724441,0.9912982498324016,0.6076041078078598,0.5955882352941176,0.9666666666666667,0.18173116368111583,0.2,0.3333333333333333,0.45561569936371604,0.2525175856613182,0.2553608413637435,0.3125,0.0,0.12935043362601115,0.16051660516605165
30,0.7116992753970364,0.42190169624590995,0.7575906279364145,0.757152790180216,0.31747374361830194,0.6254461132258017,0.9667351454774525,0.9853257054582891,0.8461112946479862,0.7843733599182177,0.8302912998298562,0.559258537460383,0.0,0.5624578328092629,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.7212963177916856,0.0,0.8017932126535645,0.2778253424657534,0.6396286195095242,0.0,0.991035316608264,0.2010532837670384,0.41464928615766605,0.9837900903373091,0.4256379283019937,0.5092621261257041,0.5863062913296968,0.6353661513757585,0.6275963805977754,0.6118176228684667,0.6470588235294118,0.9666666666666667,0.3104061260768494,0.2,0.2222222222222222,0.2646395969220078,0.3335947352867516,0.15832372164552097,0.625,0.0,0.20598054377668748,0.41697416974169743
31,0.7949403951149427,0.8509582928998816,0.9423710821557416,0.7670641517213757,0.41281739170782866,0.8105587763638329,0.9790877465050581,0.8522137151005231,0.7871632425817819,0.6408914756893335,0.642683390751867,0.5679834040232948,0.0,0.6656780453161845,0.4289214713976556,0.8194865481515226,0.6647909654112155,0.7225532172063738,0.0,0.810039079880267,0.5256849315068494,0.7050359844388027,1.0,1.0,0.38042131350681535,0.0,1.0,0.42979516727458567,0.7777209268420433,0.5941279316483501,1.0,1.0,0.6164886203811303,0.3088235294117647,0.03333333333333333,0.38178586079584304,0.3,0.4166666666666667,0.4576950075348394,0.5030346581902793,0.21939249554959275,0.625,0.0,0.22517140547707531,0.11992619926199262
32,0.7850757390844537,0.8386753952792424,0.7669289307031297,0.7524433735081147,0.6122455738123203,0.7993935341647512,0.9691217859454544,0.8469875478921302,0.7793708613464322,0.8658822513140145,0.856986783726185,0.5644453922487793,0.0,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.8018073037716509,0.5282534246575342,0.9802307781649726,1.0,0.9903470290516552,0.3822800495662949,0.0,0.9853629248988008,0.42691671004810555,0.777162521008516,0.8564406284288983,0.9907257145729099,0.9841755613669124,0.6135141494753056,0.007352941176470588,0.016666666666666666,0.4077669902912621,0.4,0.5555555555555556,0.7183277744660971,0.503871166033598,0.20705745115193935,0.5357142857142857,0.0,0.3981909978803827,0.055350553505535055
33,0.781418904334366,0.8430232511911926,0.9325018119094682,0.757152790180216,0.4380502356585038,0.8006726045454149,0.9667351454774525,0.840368329592473,0.9788429499852357,0.7843733599182177,0.8302912998298562,0.559258537460383,0.0,0.6599208506271405,0.4283020364495793,0.8128222256382933,0.6647797357849138,0.6238826961002623,0.46526508226691043,0.8017932126535645,0.16267123287671234,0.7168483096620637,1.0,0.991035316608264,0.5266418835192069,0.0,0.9837900903373091,0.6713416513817423,0.7737435055994588,0.8476325513657167,0.991575649989491,0.9887228265898139,0.6118176228684667,0.375,0.85,0.48994940516887736,0.4,0.3472222222222222,0.44655582325904697,0.4999120874542448,0.1785493070111542,0.8333333333333333,1.0,0.3682932122727172,0.07011070110701106
34,0.8568580094714519,0.8386753952792424,0.7669289307031297,0.7524433735081147,0.9567622593700703,0.7993935341647512,0.9528782061555027,0.8469875478921302,0.9728419795105473,0.6029949169437819,0.5966319900777722,0.7267985578862891,0.2668112798264642,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.6579484869004849,0.9937065078217945,0.5269652650822669,0.8018073037716509,0.17465753424657535,0.9802307781649726,1.0,0.9903470290516552,0.4835811648079306,0.0,0.9853629248988008,0.6651659867773776,0.777162521008516,0.9748331908568167,0.9907257145729099,0.9841755613669124,0.6135141494753056,0.014705882352941176,0.03333333333333333,0.5371256666210857,0.6,0.625,0.9488560243542201,0.7560395331888348,0.22082619455549213,0.41666666666666663,1.0,0.4574260223584562,0.08671586715867159
35,0.9653018419778698,0.8386753952792424,0.7669289307031297,0.7524433735081147,0.9567622593700703,0.7993935341647512,0.9691217859454544,0.9584502402095385,0.7793708613464322,0.8658822513140145,0.856986783726185,0.9615923237511581,0.14316702819956617,0.9952712338524652,0.9725561237591265,0.8076413350008502,0.814395749556402,0.7050473128019363,0.0,0.8018073037716509,0.4781678082191781,0.9802307781649726,1.0,0.9903470290516552,0.3506815365551425,0.819366852886406,0.9853629248988008,0.6651659867773776,0.9004094145446457,0.9748331908568167,0.9907257145729099,0.9841755613669124,0.6135141494753056,0.014705882352941176,0.016666666666666666,0.6023519759332695,0.7,0.5555555555555556,0.7183277744660971,0.503871166033598,0.21663612531016282,0.5555555555555555,1.0,0.5684916932548439,0.05904059040590406
