,TotalArea,ExteriorScore,CentralAir,Neighborhood,RemodelAge,2ndFlrSF,OverallScore,TotalBathrooms,GarageCond,HouseAge,FireplaceQu,BsmtQual,KitchenScore,HasFireplace,Functional,SaleCondition
13,0.5498427457951593,0.7183277744660971,1.0,0.6122455738123203,0.0,0.0,0.4861111111111111,0.4,0.9907257145729099,0.007352941176470588,0.6651659867773776,0.618876973605604,0.503871166033598,1.0,0.9853629248988008,0.9397129752495786
14,0.4199370983180637,0.44655582325904697,1.0,0.4380502356585038,0.8,0.0,0.4166666666666667,0.5,0.991575649989491,0.35294117647058826,0.48424951648904735,0.4283020364495793,0.3335947352867516,1.0,0.9837900903373091,0.6118176228684667
15,0.33119102967318476,0.44655582325904697,1.0,0.3859834917865918,0.1,0.0,0.7777777777777778,0.2,0.991575649989491,0.5735294117647058,0.4256379283019937,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
16,0.3402160536031724,0.45064776586432403,1.0,0.4407797387517082,0.6666666666666666,0.0,0.5833333333333334,0.4,0.9907257145729099,0.29411764705882354,0.6011558246051709,0.42786479631304397,0.3325793896783339,1.0,0.9853629248988008,0.6135141494753056
17,0.24777792971420756,0.44655582325904697,1.0,0.4197754909002968,0.65,0.0,0.2777777777777778,0.4,0.991575649989491,0.2867647058823529,0.4256379283019937,0.3303373404994377,0.6671894705735032,0.0,0.9837900903373091,0.6118176228684667
18,0.3973745384930945,0.4503339942812744,1.0,0.5606440752190343,0.06666666666666667,0.0,0.3472222222222222,0.5,0.9861107495161406,0.029411764705882353,0.42618468460859854,0.42661729125989534,0.5,0.0,0.9843488531235232,0.6052152943534294
19,0.36400929850950364,0.4503339942812744,1.0,0.4392110774783966,0.7333333333333333,0.0,0.4166666666666667,0.2,0.9861107495161406,0.375,0.42618468460859854,0.42661729125989534,0.3343730734766677,0.0,0.7636144455036807,0.5015634107746716
20,0.6537672637768358,0.7183277744660971,1.0,0.9567622593700703,0.0,0.7560521415270018,0.5555555555555556,0.7,0.9907257145729099,0.007352941176470588,0.6651659867773776,0.9725561237591265,0.503871166033598,1.0,0.9853629248988008,0.9397129752495786
21,0.2769041433064406,0.45561569936371604,1.0,0.3088896351600136,0.95,0.0,0.6805555555555556,0.2,0.9915194715724441,0.5661764705882353,0.6748456284114907,0.4289109289781934,0.4994078487290854,1.0,0.991356522248372,0.6076041078078598
22,0.6065910023246274,0.7163356801319427,1.0,0.6043543308902443,0.1,0.0,0.5555555555555556,0.4,0.9861107495161406,0.04411764705882353,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
23,0.3940927116094626,0.44655582325904697,1.0,0.2853983717282915,0.5166666666666667,0.0,0.4861111111111111,0.4,0.991575649989491,0.22794117647058823,0.5989081363860819,0.6176284930313523,0.3335947352867516,1.0,0.9837900903373091,0.6118176228684667
24,0.39463968275673456,0.3971008756014897,1.0,0.4126296517045772,0.15,0.0,0.5555555555555556,0.4,0.9907257145729099,0.3088235294117647,0.6011558246051709,0.42786479631304397,0.503871166033598,1.0,0.9853629248988008,0.6135141494753056
25,0.5622863393955969,0.7163356801319427,1.0,0.9612501055688502,0.03333333333333333,0.0,0.5555555555555556,0.4,0.9861107495161406,0.014705882352941176,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
26,0.35963352933132775,0.4503339942812744,1.0,0.4392110774783966,0.16666666666666666,0.0,0.4861111111111111,0.3,0.9861107495161406,0.4338235294117647,0.42618468460859854,0.42661729125989534,0.5,0.0,0.9843488531235232,0.6052152943534294
27,0.5784219882401204,0.7163356801319427,1.0,0.9612501055688502,0.03333333333333333,0.0,0.5555555555555556,0.6,0.9861107495161406,0.022058823529411766,0.6610194501630553,0.9907886577790738,0.5,1.0,0.9843488531235232,0.6052152943534294
28,0.5399972651442636,0.44655582325904697,1.0,0.4380502356585038,0.15,0.0,0.4166666666666667,0.4,0.991575649989491,0.3602941176470588,0.6713416513817423,0.4283020364495793,0.3335947352867516,1.0,0.9837900903373091,0.6118176228684667
29,0.18173116368111583,0.45561569936371604,0.0,0.3697671170154643,0.9666666666666667,0.0,0.3333333333333333,0.2,0.9915194715724441,0.5955882352941176,0.4266172623960754,0.4289109289781934,0.2525175856613182,0.0,0.991356522248372,0.6076041078078598
30,0.3104061260768494,0.2646395969220078,0.0,0.31747374361830194,0.9666666666666667,0.41464928615766605,0.2222222222222222,0.2,0.6353661513757585,0.6470588235294118,0.4256379283019937,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
31,0.38178586079584304,0.4576950075348394,1.0,0.41281739170782866,0.03333333333333333,0.0,0.4166666666666667,0.3,1.0,0.3088235294117647,0.42979516727458567,0.4289214713976556,0.5030346581902793,0.0,1.0,0.6164886203811303
32,0.4077669902912621,0.7183277744660971,1.0,0.6122455738123203,0.016666666666666666,0.0,0.5555555555555556,0.4,0.9907257145729099,0.007352941176470588,0.42691671004810555,0.9725561237591265,0.503871166033598,0.0,0.9853629248988008,0.6135141494753056
33,0.48994940516887736,0.44655582325904697,1.0,0.4380502356585038,0.85,0.0,0.3472222222222222,0.4,0.991575649989491,0.375,0.6713416513817423,0.4283020364495793,0.4999120874542448,1.0,0.9837900903373091,0.6118176228684667
34,0.5371256666210857,0.9488560243542201,1.0,0.9567622593700703,0.03333333333333333,0.0,0.625,0.6,0.9907257145729099,0.014705882352941176,0.6651659867773776,0.9725561237591265,0.7560395331888348,1.0,0.9853629248988008,0.6135141494753056
35,0.6023519759332695,0.7183277744660971,1.0,0.9567622593700703,0.016666666666666666,0.819366852886406,0.5555555555555556,0.7,0.9907257145729099,0.014705882352941176,0.6651659867773776,0.9725561237591265,0.503871166033598,1.0,0.9853629248988008,0.6135141494753056
36,0.45425953780938055,0.45064776586432403,1.0,0.6122455738123203,0.23333333333333334,0.0,0.3472222222222222,0.3,0.9907257145729099,0.11029411764705882,0.42691671004810555,0.618876973605604,0.3325793896783339,0.0,0.9853629248988008,0.6135141494753056
37,0.4228086968412416,0.45561569936371604,1.0,0.44020820203888106,0.31666666666666665,0.0,0.4166666666666667,0.3,0.9915194715724441,0.40441176470588236,0.5891996838842596,0.4289109289781934,0.3377706838090673,1.0,0.991356522248372,0.6076041078078598
38,0.3298236018050048,0.41626285881005903,1.0,0.4375203166029213,0.05,0.0,0.4861111111111111,0.4,1.0,0.41911764705882354,0.42979516727458567,0.4289214713976556,0.5030346581902793,0.0,1.0,0.49712107844809983
39,0.15752769041433065,0.45561569936371604,0.0,0.3946427683080126,0.8833333333333333,0.0,0.2777777777777778,0.4,0.5569704332025607,0.3897058823529412,0.4266172623960754,0.3393856541255678,0.5050351713226364,0.0,0.991356522248372,0.5651383711609819
40,0.4088609325858061,0.45561569936371604,1.0,0.44020820203888106,0.6833333333333333,0.0,0.4166666666666667,0.4,0.9915194715724441,0.3014705882352941,0.5891996838842596,0.4289109289781934,0.3377706838090673,1.0,0.991356522248372,0.48812860518105083
41,0.4225352112676056,0.3971008756014897,1.0,0.7388153064642989,0.8,0.0,0.4166666666666667,0.4,0.9907257145729099,0.35294117647058826,0.6651659867773776,0.42786479631304397,0.3325793896783339,1.0,0.9853629248988008,0.6135141494753056
42,0.3374811978668125,0.4576950075348394,1.0,0.5736181447982641,0.4,0.0,0.4861111111111111,0.4,0.847437202236369,0.17647058823529413,0.42979516727458567,0.6197416900378755,0.5030346581902793,0.0,1.0,0.6164886203811303
43,0.31847395049911115,0.45561569936371604,1.0,0.6067660884711513,0.4666666666666667,0.0,0.4166666666666667,0.4,0.9915194715724441,0.2426470588235294,0.4266172623960754,0.612613727355119,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
44,0.3555312457267879,0.44655582325904697,1.0,0.4380502356585038,0.7833333333333333,0.0,0.4166666666666667,0.4,0.991575649989491,0.34558823529411764,0.4256379283019937,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
45,0.5959250649528237,0.9803956532983781,1.0,0.9812698798575,0.08333333333333333,0.0,0.625,0.6,0.9915194715724441,0.03676470588235294,0.6748456284114907,0.9917880905399888,0.7740551665821401,1.0,0.991356522248372,0.6076041078078598
46,0.6104198003555312,0.7163356801319427,1.0,0.4732210009148524,0.1,0.39168218497827434,0.4861111111111111,0.5,0.9861107495161406,0.04411764705882353,0.9811863361165196,0.9907886577790738,0.5,1.0,0.9843488531235232,0.5015634107746716
47,0.585806098728292,0.7259031536421027,1.0,0.6868900909459962,0.016666666666666666,0.0,0.5555555555555556,0.4,1.0,0.007352941176470588,0.42979516727458567,0.6197416900378755,0.5030346581902793,0.0,1.0,0.6164886203811303
48,0.31396143853411734,0.4503339942812744,1.0,0.41665651717327074,0.6833333333333333,0.0,0.4861111111111111,0.4,0.9861107495161406,0.3014705882352941,0.42618468460859854,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.6052152943534294
49,0.37289757965267334,0.44655582325904697,1.0,0.5986149913134305,0.16666666666666666,0.4196151458721291,0.5,0.5,0.991575649989491,0.07352941176470588,0.4256379283019937,0.6176284930313523,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
50,0.35990701490496374,0.4576950075348394,1.0,0.390973983132513,0.9333333333333333,0.0,0.5,0.2,1.0,0.5294117647058824,0.7009133508166674,0.4289214713976556,0.33435027152268765,1.0,1.0,0.6164886203811303
51,0.3082182414877615,0.9803956532983781,0.0,0.3088896351600136,0.7833333333333333,0.0,0.3472222222222222,0.4,0.9915194715724441,0.34558823529411764,0.4266172623960754,0.612613727355119,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
52,0.323533433611377,0.44655582325904697,1.0,0.4380502356585038,0.8666666666666667,0.0,0.3472222222222222,0.2,0.991575649989491,0.38235294117647056,0.5989081363860819,0.4283020364495793,0.3335947352867516,1.0,0.7967972513981324,0.6118176228684667
53,0.4684807876384521,0.45064776586432403,1.0,0.4407797387517082,0.7333333333333333,0.0,0.4166666666666667,0.4,0.9907257145729099,0.3235294117647059,0.6651659867773776,0.42786479631304397,0.3325793896783339,1.0,0.9853629248988008,0.6135141494753056
54,0.45179816764665665,0.7183277744660971,1.0,0.6789335390573149,0.15,0.4692737430167598,0.5555555555555556,0.7,0.9907257145729099,0.07352941176470588,0.42691671004810555,0.618876973605604,0.503871166033598,0.0,0.9853629248988008,0.49799368161895663
55,0.43962805961985507,0.7211196172344921,1.0,0.6067660884711513,0.03333333333333333,0.5338299193047796,0.4861111111111111,0.5,0.9915194715724441,0.014705882352941176,0.4266172623960754,0.612613727355119,0.4994078487290854,0.0,0.991356522248372,0.6076041078078598
56,0.2882537946123342,0.45561569936371604,1.0,0.6067660884711513,0.6,0.0,0.4861111111111111,0.2,0.9915194715724441,0.2647058823529412,0.4266172623960754,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
57,0.4022972788185423,0.4576950075348394,1.0,0.5736181447982641,0.03333333333333333,0.0,0.4166666666666667,0.5,1.0,0.014705882352941176,0.42979516727458567,0.6197416900378755,0.5030346581902793,0.0,1.0,1.0
58,0.263776835771913,0.4503339942812744,0.0,0.32085343484802026,0.18333333333333332,0.32898820608317814,0.4861111111111111,0.2,0.9861107495161406,0.6397058823529411,0.42618468460859854,0.42661729125989534,0.2551260406919789,0.0,0.9843488531235232,0.6052152943534294
59,0.4639682756734582,0.7259031536421027,1.0,1.0,0.016666666666666666,0.0,0.5555555555555556,0.4,1.0,0.007352941176470588,0.7009133508166674,0.6197416900378755,0.5030346581902793,1.0,1.0,0.6164886203811303
60,0.381375632435389,0.44655582325904697,1.0,0.36284826408049314,1.0,0.5015518311607697,0.5833333333333334,0.4,0.991575649989491,0.6544117647058824,0.4256379283019937,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
61,0.5945576370846438,0.45064776586432403,1.0,0.6122455738123203,0.18333333333333332,0.606455617628802,0.4861111111111111,0.7,0.9907257145729099,0.08823529411764706,0.42691671004810555,0.618876973605604,0.503871166033598,0.0,0.9853629248988008,0.6135141494753056
62,0.6578695473813756,0.7211196172344921,1.0,0.9812698798575,0.03333333333333333,0.8255741775294848,0.5555555555555556,0.5,0.9915194715724441,0.022058823529411766,0.6748456284114907,0.9917880905399888,0.4994078487290854,1.0,0.991356522248372,0.6076041078078598
63,0.6879529604813346,0.4503339942812744,1.0,0.4392110774783966,0.35,0.0,0.4861111111111111,0.6,0.9861107495161406,0.29411764705882354,0.6610194501630553,0.614854539941523,0.3343730734766677,1.0,0.7636144455036807,0.6052152943534294
64,0.500888828114317,0.7259031536421027,1.0,0.6002090958624964,0.06666666666666667,0.0,0.4861111111111111,0.6,1.0,0.029411764705882353,0.42979516727458567,0.6197416900378755,0.5030346581902793,0.0,1.0,0.6164886203811303
65,0.23437713660604403,0.39989127816194237,1.0,0.36879191947948353,1.0,0.0,0.3333333333333333,0.2,0.9915194715724441,0.47794117647058826,0.4266172623960754,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
66,0.5851223847942021,0.7163356801319427,1.0,0.6049580186609287,0.8833333333333333,0.6101800124146493,0.3888888888888889,0.4,0.9861107495161406,0.3897058823529412,0.5992725798069795,0.42661729125989534,0.3343730734766677,1.0,0.9843488531235232,0.6052152943534294
67,0.2803227129768905,0.44655582325904697,1.0,0.4812339695696333,0.016666666666666666,0.0,0.3333333333333333,0.4,0.991575649989491,0.18382352941176472,0.4256379283019937,0.4283020364495793,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
68,0.4199370983180637,0.45561569936371604,1.0,0.5914994299903955,0.18333333333333332,0.5170701427684667,0.4861111111111111,0.5,0.9915194715724441,0.08088235294117647,0.5891996838842596,0.612613727355119,0.3377706838090673,1.0,0.991356522248372,0.6076041078078598
69,0.36400929850950364,0.45561569936371604,1.0,0.44020820203888106,0.11666666666666667,0.0,0.4861111111111111,0.4,0.9915194715724441,0.4117647058823529,0.4266172623960754,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
70,0.38616162997401887,0.650873134964299,0.0,0.36284826408049314,1.0,0.4748603351955307,0.25,0.4,0.991575649989491,0.6985294117647058,0.4256379283019937,0.3567740843224084,0.6671894705735032,0.0,0.9837900903373091,0.6118176228684667
71,0.26910980445781485,0.45561569936371604,1.0,0.30763656928108957,0.6,0.28677839851024206,0.2777777777777778,0.4,0.9915194715724441,0.2647058823529412,0.4266172623960754,0.612613727355119,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
72,0.2990564747709558,0.45064776586432403,1.0,0.4407797387517082,0.8666666666666667,0.0,0.3888888888888889,0.2,0.9907257145729099,0.38235294117647056,0.42691671004810555,0.42786479631304397,0.3325793896783339,0.0,0.9853629248988008,0.6135141494753056
73,0.30042390263913576,0.45064776586432403,1.0,0.37844513985454264,0.11666666666666667,0.13221601489757914,0.3472222222222222,0.4,0.9907257145729099,0.4411764705882353,0.42691671004810555,0.42786479631304397,0.3325793896783339,0.0,0.8113709423534553,0.6135141494753056
74,0.4835224941884316,0.4576950075348394,0.0,0.41281739170782866,0.7,0.0,0.2777777777777778,0.4,0.5454972509250006,0.3088235294117647,0.42979516727458567,0.4289214713976556,0.6687005430453753,0.0,1.0,0.6164886203811303
75,0.29864624641050186,0.4576950075348394,1.0,0.35542336763738125,0.4666666666666667,0.34016139044072,0.4166666666666667,0.3,1.0,0.7279411764705882,0.42979516727458567,0.4289214713976556,0.33435027152268765,0.0,1.0,0.6164886203811303
76,0.4948721454943252,0.39989127816194237,1.0,0.44020820203888106,0.6833333333333333,0.595903165735568,0.5,0.5,0.9915194715724441,0.3014705882352941,0.6748456284114907,0.612613727355119,0.4994078487290854,1.0,0.991356522248372,0.6076041078078598
77,0.43456857650758923,0.39989127816194237,1.0,0.4665817488189523,0.13333333333333333,0.0,0.4166666666666667,0.6,0.9915194715724441,0.058823529411764705,0.4266172623960754,0.9917880905399888,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
78,0.5643374811978669,0.4503339942812744,1.0,0.7126181884690314,0.016666666666666666,0.0,0.5555555555555556,0.4,0.9861107495161406,0.007352941176470588,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
79,0.3644195268699576,0.45064776586432403,1.0,0.4407797387517082,0.7833333333333333,0.0,0.3472222222222222,0.3,0.9907257145729099,0.34558823529411764,0.42691671004810555,0.42786479631304397,0.3325793896783339,0.0,0.9853629248988008,0.6135141494753056
80,0.3350198277040886,0.4503339942812744,1.0,0.5908674724545496,0.21666666666666667,0.4158907510862818,0.4861111111111111,0.5,0.9861107495161406,0.10294117647058823,0.5992725798069795,0.614854539941523,0.3343730734766677,1.0,0.9843488531235232,0.6052152943534294
81,0.5983864351155477,0.7163356801319427,1.0,0.9180722578905774,0.23333333333333334,0.6927374301675978,0.5555555555555556,0.5,0.9861107495161406,0.11029411764705882,0.5992725798069795,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
82,0.3804184329276631,0.7163356801319427,1.0,0.5908674724545496,0.06666666666666667,0.5437616387337058,0.4166666666666667,0.5,0.9861107495161406,0.029411764705882353,0.6610194501630553,0.614854539941523,0.5,1.0,0.9843488531235232,0.6052152943534294
83,0.3552577601531519,0.7154256890919944,1.0,0.6840504175052223,0.0,0.37988826815642457,0.4166666666666667,0.5,0.991575649989491,0.0,0.4256379283019937,0.6176284930313523,0.4999120874542448,0.0,0.9837900903373091,0.9804405424991947
84,0.3471899357308902,0.5926237731950712,0.0,0.31747374361830194,0.45,0.0,0.08333333333333333,0.2,0.5453805783052751,0.6911764705882353,0.4256379283019937,0.4283020364495793,0.25532757526534056,0.0,0.9837900903373091,0.47808257064881265
85,0.2707507178996308,0.44655582325904697,1.0,0.5960040468819775,0.2,0.0,0.2777777777777778,0.4,0.5453805783052751,0.09558823529411764,0.4256379283019937,0.6176284930313523,0.3335947352867516,0.0,0.9837900903373091,0.6118176228684667
86,0.20361000957199507,0.4576950075348394,1.0,0.4375203166029213,0.9333333333333333,0.0,0.2777777777777778,0.2,1.0,0.4117647058823529,0.42979516727458567,0.3207376464573703,0.33435027152268765,0.0,1.0,0.6164886203811303
87,0.4033912211130863,0.4503339942812744,1.0,0.4392110774783966,0.75,0.0,0.20833333333333334,0.2,0.9861107495161406,0.33088235294117646,0.42618468460859854,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.5015634107746716
88,0.3106796116504854,0.3971008756014897,1.0,0.6636999959075771,0.05,0.0,0.4861111111111111,0.4,0.9907257145729099,0.6470588235294118,0.42691671004810555,0.618876973605604,0.3325793896783339,0.0,0.9853629248988008,0.6135141494753056
89,0.5484753179269793,0.4576950075348394,0.0,0.35542336763738125,0.15,0.6399751707014277,0.5,0.5,1.0,0.7132352941176471,0.7009133508166674,0.4289214713976556,0.6687005430453753,1.0,1.0,0.6164886203811303
90,0.4725830712429919,0.3971008756014897,1.0,0.6122455738123203,0.16666666666666666,0.5468653010552452,0.4166666666666667,0.7,0.9907257145729099,0.07352941176470588,0.42691671004810555,0.618876973605604,0.503871166033598,0.0,0.9853629248988008,0.6135141494753056
91,0.3917680842335567,0.860487624656954,1.0,0.5914994299903955,0.26666666666666666,0.4903786468032278,0.6666666666666666,0.5,0.9915194715724441,0.11764705882352941,0.5891996838842596,0.612613727355119,0.3377706838090673,1.0,0.991356522248372,0.6076041078078598
92,0.5244085874470121,0.7211196172344921,1.0,0.6067660884711513,0.11666666666666667,0.0,0.4861111111111111,0.4,0.9915194715724441,0.051470588235294115,0.4266172623960754,0.612613727355119,0.4994078487290854,0.0,0.991356522248372,0.6076041078078598
93,0.3380281690140845,0.4503339942812744,1.0,0.3778581152334218,0.7,0.0,0.2777777777777778,0.4,0.9861107495161406,0.3088235294117647,0.42618468460859854,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.6052152943534294
94,0.2268562833310543,0.4503339942812744,0.0,0.3778581152334218,1.0,0.0,0.3472222222222222,0.2,0.9861107495161406,0.6617647058823529,0.42618468460859854,0.42661729125989534,0.3343730734766677,0.0,0.9843488531235232,0.5015634107746716
95,0.34554902228907425,0.45561569936371604,1.0,0.44020820203888106,0.85,0.0,0.2777777777777778,0.5,0.5569704332025607,0.375,0.4266172623960754,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
96,0.5382196089156297,0.45064776586432403,1.0,0.5691163194282931,0.15,0.0,0.5833333333333334,0.6,0.9907257145729099,0.2426470588235294,0.6011558246051709,0.42786479631304397,0.503871166033598,1.0,0.9853629248988008,0.6135141494753056
97,0.43579926158895116,0.7154256890919944,1.0,0.5574060814065654,0.4166666666666667,0.4686530105524519,0.4166666666666667,0.5,0.991575649989491,0.18382352941176472,0.5989081363860819,0.6176284930313523,0.4999120874542448,1.0,0.9837900903373091,0.6118176228684667
98,0.26596472036100094,0.2737909378345203,1.0,0.5606440752190343,0.5,0.0,0.3472222222222222,0.4,0.9861107495161406,0.22058823529411764,0.42618468460859854,0.3372983714178391,0.6687461469533355,0.0,0.9843488531235232,0.5540018449284857
99,0.441405715848489,0.4503339942812744,1.0,0.6043543308902443,0.016666666666666666,0.0,0.4861111111111111,0.4,0.9861107495161406,0.007352941176470588,0.42618468460859854,0.614854539941523,0.5,0.0,0.9843488531235232,0.6052152943534294
100,0.4236291535621496,0.2327044197993279,1.0,0.3097395849164279,0.95,0.3674736188702669,0.3888888888888889,0.3,0.9907257145729099,0.5588235294117647,0.6011558246051709,0.42786479631304397,0.3325793896783339,1.0,0.9853629248988008,0.6135141494753056
101,0.26815260495008886,0.45561569936371604,1.0,0.36879191947948353,0.2,0.0,0.3888888888888889,0.2,0.620083811635529,0.8970588235294118,0.4266172623960754,0.356805260050065,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
102,0.2499658143032955,0.4576950075348394,1.0,0.35542336763738125,0.9666666666666667,0.0,0.3472222222222222,0.2,1.0,0.4411764705882353,0.42979516727458567,0.4289214713976556,0.33435027152268765,0.0,1.0,1.0
103,0.31587583754956927,0.44655582325904697,0.0,0.31747374361830194,0.03333333333333333,0.3227808814400993,0.4861111111111111,0.4,0.5453805783052751,0.6470588235294118,0.4256379283019937,0.4283020364495793,0.25532757526534056,0.0,0.9837900903373091,0.6118176228684667
104,0.5956515793791878,0.4576950075348394,1.0,0.5726595344627331,0.55,0.0,0.5,0.4,1.0,0.2426470588235294,0.5995512982362027,0.6197416900378755,0.33435027152268765,1.0,1.0,0.6164886203811303
105,0.4589087925611924,0.45561569936371604,1.0,0.3946427683080126,0.5666666666666667,0.39664804469273746,0.3333333333333333,0.4,0.9915194715724441,0.38235294117647056,0.4266172623960754,0.4289109289781934,0.3377706838090673,0.0,0.991356522248372,0.6076041078078598
106,0.32736223164228084,0.4503339942812744,1.0,0.5908674724545496,0.16666666666666666,0.40720049658597146,0.4861111111111111,0.5,0.9861107495161406,0.07352941176470588,0.5992725798069795,0.614854539941523,0.3343730734766677,1.0,0.9843488531235232,0.6052152943534294
107,0.6913715301517845,0.7154256890919944,1.0,0.5960040468819775,0.0,0.877715704531347,0.4861111111111111,0.7,0.991575649989491,0.0,0.6713416513817423,1.0,0.7740040485530169,1.0,0.9837900903373091,0.9804405424991947
108,0.6569123478736497,0.40626328220065544,1.0,0.6315918465619345,0.9,0.0,0.4166666666666667,0.6,0.991575649989491,0.39705882352941174,0.6713416513817423,0.6176284930313523,0.4999120874542448,1.0,0.9837900903373091,0.47808257064881265
109,0.5130589361411185,0.44655582325904697,1.0,0.6315918465619345,0.08333333333333333,0.5487274984481688,0.6666666666666666,0.7,0.991575649989491,0.45588235294117646,0.5989081363860819,0.4283020364495793,0.4999120874542448,1.0,0.9837900903373091,0.6118176228684667
110,0.3407630247504444,0.44655582325904697,1.0,0.4197754909002968,0.7833333333333333,0.0,0.3472222222222222,0.3,0.991575649989491,0.34558823529411764,0.38763130948403157,0.4283020364495793,0.3335947352867516,1.0,0.9837900903373091,0.6118176228684667
111,0.38616162997401887,0.45561569936371604,1.0,0.3946427683080126,0.0,0.0,0.3472222222222222,0.3,0.9915194715724441,0.007352941176470588,0.4266172623960754,0.612613727355119,0.3377706838090673,0.0,0.991356522248372,0.9866181684767065
