Id,SalePrice
1722,152562.03
1723,166212.89
1724,221541.42
1725,232491.38
1726,198221.75
1727,192331.36
1728,178609.22
1729,167139.44
1730,175481.48
1731,137833.7
1732,150139.64
1733,137833.7
1734,131553.58
1735,137804.12
1736,134174.6
1737,246577.6
1738,247295.38
1739,271210.25
1740,243936.47
1741,196870.6
1742,176759.66
1743,178186.61
1744,290596.22
1745,214836.33
1746,200972.84
1747,211557.05
1748,243173.92
1749,177704.66
1750,153000.89
1751,239252.98
1752,132741.11
1753,156804.81
1754,185473.58
1755,173356.19
1756,134884.45
1757,132973.48
1758,163921.52
1759,157445.7
1760,171336.05
1761,150148.66
1762,171228.89
1763,159376.7
1764,137845.27
1765,178322.1
1766,166733.47
1767,197036.83
1768,149219.64
1769,171974.81
1770,150696.36
1771,140957.08
1772,153160.17
1773,144860.95
1774,140212.05
1775,141065.73
1776,133976.53
1777,114487.945
1778,145540.45
1779,128500.625
1780,172662.56
1781,144786.23
1782,113590.38
1783,151411.17
1784,110338.914
1785,117868.09
1786,154723.39
1787,162735.7
1788,82886.914
1789,103629.8
1790,108950.82
1791,194570.48
1792,160111.14
1793,137400.34
1794,154325.36
1795,141364.03
1796,128411.32
1797,130590.2
1798,140459.23
1799,117764.39
1800,121103.41
1801,143717.33
1802,156083.45
1803,165536.78
1804,142127.66
1805,147008.1
1806,131245.69
1807,146232.89
1808,123287.555
1809,115595.81
1810,144397.11
1811,97530.25
1812,104486.41
1813,119894.95
1814,105830.13
1815,80220.69
1816,103871.02
1817,112927.195
1818,149732.97
1819,145848.36
1820,84417.39
1821,128892.02
1822,160864.31
1823,69622.01
1824,154995.88
1825,157084.27
1826,108605.79
1827,133484.88
1828,160623.64
1829,146573.14
1830,134407.94
1831,148429.95
1832,106289.64
1833,141838.3
1834,143702.8
1835,157479.8
1836,141982.3
1837,83681.086
1838,126202.94
1839,116302.07
1840,128031.15
1841,137504.3
1842,80675.19
1843,146486.64
1844,125931.1
1845,165910.25
1846,153305.86
1847,176181.73
1848,88744.57
1849,103671.016
1850,129160.88
1851,157671.25
1852,151366.56
1853,139672.6
1854,170460.83
1855,148089.62
1856,231023.36
1857,164949.45
1858,163327.45
1859,120902.96
1860,162303.73
1861,120370.75
1862,265334.28
1863,265334.28
1864,265334.28
1865,304022.2
1866,303305.16
1867,265977.25
1868,299457.53
1869,208241.0
1870,227962.62
1871,278919.16
1872,178843.08
1873,238985.95
1874,151907.98
1875,199527.38
1876,208647.12
1877,210000.8
1878,202368.19
1879,145904.28
1880,149559.3
1881,254101.22
1882,272114.2
1883,198428.3
1884,220812.45
1885,231767.69
1886,290119.66
1887,205995.58
1888,265156.7
1889,177129.72
1890,127411.41
1891,144941.53
1892,122828.81
1893,129854.01
1894,148565.05
1895,153938.77
1896,130976.48
1897,123187.07
1898,147196.22
1899,169572.95
1900,158232.81
1901,167041.9
1902,160345.25
1903,244809.48
1904,157748.25
1905,206320.77
1906,162054.73
1907,218846.61
1908,154803.53
1909,163739.19
1910,161264.45
1911,200939.89
1912,273577.06
1913,164955.75
1914,82347.21
1915,285608.16
1916,86472.055
1917,238227.28
1918,147848.45
1919,171663.64
1920,167864.19
1921,311612.9
1922,273776.72
1923,232022.69
1924,213254.53
1925,208384.64
1926,313459.1
1927,143150.89
1928,164990.05
1929,132239.11
1930,146812.23
1931,148965.28
1932,152655.47
1933,181215.44
1934,183687.6
1935,179154.95
1936,185693.39
1937,189615.72
1938,188097.42
1939,265727.78
1940,199481.53
1941,175158.95
1942,184900.83
1943,203884.0
1944,310233.5
1945,311788.0
1946,174354.14
1947,290898.16
1948,165840.48
1949,225483.47
1950,189659.48
1951,234116.92
1952,236565.3
1953,158775.03
1954,194496.28
1955,148094.42
1956,257824.98
1957,180526.52
1958,298301.16
1959,164168.23
1960,126207.99
1961,137715.06
1962,107657.99
1963,122828.34
1964,123753.57
1965,155047.61
1966,155418.16
1967,283597.22
1968,308130.6
1969,314448.34
1970,305338.75
1971,321925.53
1972,315928.72
1973,271839.5
1974,311032.47
1975,311537.16
1976,268402.8
1977,311686.03
1978,312352.28
1979,300963.47
1980,211059.48
1981,315191.72
1982,228858.11
1983,228858.11
1984,184367.83
1985,216471.77
1986,226542.22
1987,181682.66
1988,180075.48
1989,198433.4
1990,226450.84
1991,219905.23
1992,217042.92
1993,180498.97
1994,249484.4
1995,183936.52
1996,276151.7
1997,310071.12
1998,291211.25
1999,263225.22
2000,301446.9
2001,278666.56
2002,249129.67
2003,270940.62
2004,275426.03
2005,241365.3
2006,233705.8
2007,268907.28
2008,202954.58
2009,209663.4
2010,201956.17
2011,156147.92
2012,175602.34
2013,184082.86
2014,199820.25
2015,200394.28
2016,200597.16
2017,206929.67
2018,144401.23
2019,149403.77
2020,121249.36
2021,118040.2
2022,180294.92
2023,157039.77
2024,274883.12
2025,300467.62
2026,188225.19
2027,162324.33
2028,171892.0
2029,176796.92
2030,265476.78
2031,241916.3
2032,249968.58
2033,252333.3
2034,175504.23
2035,199320.64
2036,209310.19
2037,211489.88
2038,278691.53
2039,203702.48
2040,248929.47
2041,268115.75
2042,216014.77
2043,168547.7
2044,177896.1
2045,214171.08
2046,176334.19
2047,157066.28
2048,156246.38
2049,157080.97
2050,168725.42
2051,112529.53
2052,137658.72
2053,155392.67
2054,99637.18
2055,162412.28
2056,149284.4
2057,136529.38
2058,223211.72
2059,135955.72
2060,170237.3
2061,176123.61
2062,145719.19
2063,117865.4
2064,148385.36
2065,127545.13
2066,166522.6
2067,114101.33
2068,156719.3
2069,86193.85
2070,119300.26
2071,110994.734
2072,162832.27
2073,151204.97
2074,188216.75
2075,156694.34
2076,135234.16
2077,158114.55
2078,138210.95
2079,148632.08
2080,142180.81
2081,140346.89
2082,132491.19
2083,147907.55
2084,123492.31
2085,138222.16
2086,103862.9
2087,133464.52
2088,148739.42
2089,91393.25
2090,142776.5
2091,127720.66
2092,125654.46
2093,135176.52
2094,125781.91
2095,154506.34
2096,86101.836
2097,109034.914
2098,140327.75
2099,86347.79
2100,91531.06
2101,157838.55
2102,143422.27
2103,115030.125
2104,153863.62
2105,136467.67
2106,104536.74
2107,219340.34
2108,124076.54
2109,119912.22
2110,149101.16
2111,139981.3
2112,166803.92
2113,135501.0
2114,145509.78
2115,167524.02
2116,140252.44
2117,191348.17
2118,135517.28
2119,123747.195
2120,138660.48
2121,97478.37
2122,123328.95
2123,100314.8
2124,170559.05
2125,146741.69
2126,165821.03
2127,166117.66
2128,134489.1
2129,108080.9
2130,135822.38
2131,157985.83
2132,126966.98
2133,131171.61
2134,121906.31
2135,106223.77
2136,77801.22
2137,132596.88
2138,143843.89
2139,152218.03
2140,142360.45
2141,146660.27
2142,137844.88
2143,149985.8
2144,120740.73
2145,143010.89
2146,167977.56
2147,144105.19
2148,137357.38
2149,146110.78
2150,205586.19
2151,130142.75
2152,170885.17
2153,169311.17
2154,95327.5
2155,149805.95
2156,272478.25
2157,236574.78
2158,226802.05
2159,208232.08
2160,181581.84
2161,273548.1
2162,282951.28
2163,309566.78
2164,250571.72
2165,190708.73
2166,165987.64
2167,209991.58
2168,203640.12
2169,189938.97
2170,218665.53
2171,160911.27
2172,157340.34
2173,172251.22
2174,244770.5
2175,273256.6
2176,290464.88
2177,260409.28
2178,224833.7
2179,158031.94
2180,216420.36
2181,203227.86
2182,230655.48
2183,204753.44
2184,137584.7
2185,128061.67
2186,151648.02
2187,164402.14
2188,156582.16
2189,212877.2
2190,82813.28
2191,87704.64
2192,93007.234
2193,110980.445
2194,103718.19
2195,125562.586
2196,106478.35
2197,133391.73
2198,158018.38
2199,165957.88
2200,163447.44
2201,173820.05
2202,200930.69
2203,177029.75
2204,187287.45
2205,134139.67
2206,158710.08
2207,182182.53
2208,229295.92
2209,213731.78
2210,153497.08
2211,125928.94
2212,129028.91
2213,95458.23
2214,125397.8
2215,111685.555
2216,147725.12
2217,91269.305
2218,95091.51
2219,88558.15
2220,86786.164
2221,292110.25
2222,262554.84
2223,245204.83
2224,207363.69
2225,136276.36
2226,204945.1
2227,199826.34
2228,256844.8
2229,236760.31
2230,167592.25
2231,198415.23
2232,205959.44
2233,190027.92
2234,247099.95
2235,237982.95
2236,283262.3
2237,309482.62
2238,166702.62
2239,139748.81
2240,160692.28
2241,162763.64
2242,134480.25
2243,126716.58
2244,116916.83
2245,98189.98
2246,150787.52
2247,112432.77
2248,142363.84
2249,126417.11
2250,142908.64
2251,109424.51
2252,179767.84
2253,151884.38
2254,177403.94
2255,185803.05
2256,182818.48
2257,237017.84
2258,170215.22
2259,198869.12
2260,160261.31
2261,185431.48
2262,204071.72
2263,311193.28
2264,314893.97
2265,178896.12
2266,282526.6
2267,310166.06
2268,314893.97
2269,163569.22
2270,188889.62
2271,210450.69
2272,193896.97
2273,176242.56
2274,198599.44
2275,193202.94
2276,188707.6
2277,186176.06
2278,158370.34
2279,144095.02
2280,133554.28
2281,190070.33
2282,190207.06
2283,116142.46
2284,123542.73
2285,157721.33
2286,141421.08
2287,309546.4
2288,298615.38
2289,294512.5
2290,317715.3
2291,307186.12
2292,314448.34
2293,312591.88
2294,320638.34
2295,315191.72
2296,299013.47
2297,297028.53
2298,314448.34
2299,306930.2
2300,316704.9
2301,271709.9
2302,241132.92
2303,261977.81
2304,263192.6
2305,209540.28
2306,209148.77
2307,209148.77
2308,266602.5
2309,282509.9
2310,225328.9
2311,212801.28
2312,180311.1
2313,181133.89
2314,182811.17
2315,180993.5
2316,191323.36
2317,185475.34
2318,178349.83
2319,180182.17
2320,185302.95
2321,240579.34
2322,187153.9
2323,165119.12
2324,164348.06
2325,222493.16
2326,170833.67
2327,223738.56
2328,231569.95
2329,184601.12
2330,204382.77
2331,292648.94
2332,315888.06
2333,301950.72
2334,265525.38
2335,266713.88
2336,301482.84
2337,213803.55
2338,269797.88
2339,238964.53
2340,311091.22
2341,227198.64
2342,234746.72
2343,240758.61
2344,222857.56
2345,256977.11
2346,225041.14
2347,208566.36
2348,233130.36
2349,185064.89
2350,284517.2
2351,267998.94
2352,268907.28
2353,280253.66
2354,157338.39
2355,163298.95
2356,172671.78
2357,209205.83
2358,210886.86
2359,159890.05
2360,143242.11
2361,148906.47
2362,264663.28
2363,146179.08
2364,170748.33
2365,230804.9
2366,192306.05
2367,234606.62
2368,223821.78
2369,235760.81
2370,176984.84
2371,180573.0
2372,212362.17
2373,260595.84
2374,306180.6
2375,227855.25
2376,245107.33
2377,263572.38
2378,158997.47
2379,195409.7
2380,158480.48
2381,169106.23
2382,194792.17
2383,222248.0
2384,261241.06
2385,167053.06
2386,148521.14
2387,143981.28
2388,109499.46
2389,140731.95
2390,151246.22
2391,151213.05
2392,133966.19
2393,157539.44
2394,149005.77
2395,198132.17
2396,153470.0
2397,190651.81
2398,146037.36
2399,76569.97
2400,79049.85
2401,130202.71
2402,139613.47
2403,156920.0
2404,155152.34
2405,165373.94
2406,147566.16
2407,140459.23
2408,158055.0
2409,153174.62
2410,168210.66
2411,137891.28
2412,164672.03
2413,145392.7
2414,144425.89
2415,153559.16
2416,139970.89
2417,142762.33
2418,143933.5
2419,139936.06
2420,142459.6
2421,149418.44
2422,133967.72
2423,131033.57
2424,178526.3
2425,176089.34
2426,127030.195
2427,138420.16
2428,173298.17
2429,127553.77
2430,140053.14
2431,120599.29
2432,145155.8
2433,154447.27
2434,138271.98
2435,161446.95
2436,113113.445
2437,131686.75
2438,137628.4
2439,125837.58
2440,134592.52
2441,111600.695
2442,128995.94
2443,126938.28
2444,150494.44
2445,82033.37
2446,136963.64
2447,182218.14
2448,143308.52
2449,120645.19
2450,171063.06
2451,140599.95
2452,204774.33
2453,97982.5
2454,110855.305
2455,123684.55
2456,143433.77
2457,137789.14
2458,131898.16
2459,119125.86
2460,164239.8
2461,127110.54
2462,157632.45
2463,126904.39
2464,183096.1
2465,148244.62
2466,130233.38
2467,140500.62
2468,81796.195
2469,90215.54
2470,177359.44
2471,178201.39
2472,177740.92
2473,116636.734
2474,98303.07
2475,218808.0
2476,135465.6
2477,138561.61
2478,161322.6
2479,118434.98
2480,144161.95
2481,125547.85
2482,145259.23
2483,130084.68
2484,137027.39
2485,139507.53
2486,161220.94
2487,190886.88
2488,154143.11
2489,161386.61
2490,158913.8
2491,94575.37
2492,181267.12
2493,142580.56
2494,150004.67
2495,99395.17
2496,228416.36
2497,171813.83
2498,133029.03
2499,99100.52
2500,134519.11
2501,143409.28
2502,150576.7
2503,133022.44
2504,180919.64
2505,219851.77
2506,278510.34
2507,279739.88
2508,278646.9
2509,233870.56
2510,252282.3
2511,191192.77
2512,215729.22
2513,211409.2
2514,206428.83
2515,169173.02
2516,173295.86
2517,165033.31
2518,169148.33
2519,231092.55
2520,203324.4
2521,194579.95
2522,216610.12
2523,137897.08
2524,150091.83
2525,158569.69
2526,159125.8
2527,128344.1
2528,148216.92
2529,153241.55
2530,145062.11
2531,251915.17
2532,229740.9
2533,214202.33
2534,241064.86
2535,287381.34
2536,215341.55
2537,224538.64
2538,179865.4
2539,187207.45
2540,189045.16
2541,182051.22
2542,178428.42
2543,143059.86
2544,130454.52
2545,147902.61
2546,148760.7
2547,143742.69
2548,161663.58
2549,165105.73
2550,275561.1
2551,145187.22
2552,137169.27
2553,82916.09
2554,105561.6
2555,127719.92
2556,118679.54
2557,120996.97
2558,143677.31
2559,168228.3
2560,168175.69
2561,142387.19
2562,153004.83
2563,177550.33
2564,207576.58
2565,133758.1
2566,162996.8
2567,157521.25
2568,182121.03
2569,194562.88
2570,153217.44
2571,216164.38
2572,173708.86
2573,213510.12
2574,247499.7
2575,136642.7
2576,127365.24
2577,141703.5
2578,93458.38
2579,83924.61
2580,146301.11
2581,131443.72
2582,135212.88
2583,264104.56
2584,157641.94
2585,201121.25
2586,199990.5
2587,186977.83
2588,145220.6
2589,152888.3
2590,218037.48
2591,211771.62
2592,232025.56
2593,246222.53
2594,185768.67
2595,226392.55
2596,288699.34
2597,222777.25
2598,268260.28
2599,314515.8
2600,152035.23
2601,149715.4
2602,92032.875
2603,109466.78
2604,91236.5
2605,93922.46
2606,154070.8
2607,203628.28
2608,192377.95
2609,162375.89
2610,112791.47
2611,131471.17
2612,159523.44
2613,144169.66
2614,142908.64
2615,155647.19
2616,146015.08
2617,187047.92
2618,165419.22
2619,197079.48
2620,196677.11
2621,187544.12
2622,214718.34
2623,256781.12
2624,268344.2
2625,279781.5
2626,174614.4
2627,190264.39
2628,296119.78
2629,321003.34
2630,309639.7
2631,317757.4
2632,321620.2
2633,290898.16
2634,314151.28
2635,168979.36
2636,213077.88
2637,184471.08
2638,267668.16
2639,187849.67
2640,170248.98
2641,117589.31
2642,193208.47
2643,116880.7
2644,136682.84
2645,108737.51
2646,108447.95
2647,123542.73
2648,154985.08
2649,152836.69
2650,149603.08
2651,155506.38
2652,319306.38
2653,275069.56
2654,261992.55
2655,314448.34
2656,288528.16
2657,304248.44
2658,306697.56
2659,306573.56
2660,315255.75
2661,315191.72
2662,308816.34
2663,281797.38
2664,282793.75
2665,315191.72
2666,292137.53
2667,179908.64
2668,180525.48
2669,191774.58
2670,278448.47
2671,180892.73
2672,192615.69
2673,207645.28
2674,209256.5
2675,177867.25
2676,189097.08
2677,206128.23
2678,263027.75
2679,278043.78
2680,276193.84
2681,315296.94
2682,306039.28
2683,316001.34
2684,302292.44
2685,301446.9
2686,275143.28
2687,295703.53
2688,233747.7
2689,212243.72
2690,313276.5
2691,208199.5
2692,154040.53
2693,214107.56
2694,157338.39
2695,208861.34
2696,185955.48
2697,221191.61
2698,202512.4
2699,192910.75
2700,173222.83
2701,163742.92
2702,130735.625
2703,142715.92
2704,154439.9
2705,138077.36
2706,139234.12
2707,149712.56
2708,141035.06
2709,101057.62
2710,139015.73
2711,199315.33
2712,311396.94
2713,190378.02
2714,167930.16
2715,176257.69
2716,153806.25
2717,194675.17
2718,254067.78
2719,167611.11
2720,169919.22
2721,145251.06
2722,165103.84
2723,148649.8
2724,138414.08
2725,146041.95
2726,149919.58
2727,161035.92
2728,167702.58
2729,157689.75
2730,150344.39
2731,138622.67
2732,143248.39
2733,168462.22
2734,156467.67
2735,137176.72
2736,161394.0
2737,134342.33
2738,156726.78
2739,165799.05
2740,142974.34
2741,153678.98
2742,165789.4
2743,156040.73
2744,161952.14
2745,139651.28
2746,145813.58
2747,145525.47
2748,130134.805
2749,144118.8
2750,140459.23
2751,135158.34
2752,169664.52
2753,163522.27
2754,183118.8
2755,147794.73
2756,94343.766
2757,105900.3
2758,102561.66
2759,154403.38
2760,131852.89
2761,156704.06
2762,152868.9
2763,181847.52
2764,141507.42
2765,226943.55
2766,141441.31
2767,88792.23
2768,147355.36
2769,129991.79
2770,150981.48
2771,134015.38
2772,131052.445
2773,177300.75
2774,142757.58
2775,126069.65
2776,155908.05
2777,147687.66
2778,98962.26
2779,141967.4
2780,111351.5
2781,113891.72
2782,107278.266
2783,120889.36
2784,122827.875
2785,140838.56
2786,96821.85
2787,124812.83
2788,88026.914
2789,191140.98
2790,89094.195
2791,124248.59
2792,86444.19
2793,188152.33
2794,115138.56
2795,134408.33
2796,110408.17
2797,203047.5
2798,118437.58
2799,133103.39
2800,73462.39
2801,115354.64
2802,138532.53
2803,182278.98
2804,131924.7
2805,97895.82
2806,105600.47
2807,154229.28
2808,164014.56
2809,142634.0
2810,136310.02
2811,163334.16
2812,155072.61
2813,171750.92
2814,166546.73
2815,106431.04
2816,220962.44
2817,164327.53
2818,134860.28
2819,172547.5
2820,167876.03
2821,109002.89
2822,183710.19
2823,236711.98
2824,183420.81
2825,142413.67
2826,136663.16
2827,146942.64
2828,215980.36
2829,226810.05
2830,234511.78
2831,186637.9
2832,241292.56
2833,266594.88
2834,216169.53
2835,236910.95
2836,197265.27
2837,157314.08
2838,164876.8
2839,206685.5
2840,200033.03
2841,210425.0
2842,217469.73
2843,171996.3
2844,174082.83
2845,137643.36
2846,215601.3
2847,206631.5
2848,221932.22
2849,216982.28
2850,267727.66
2851,230133.88
2852,222772.36
2853,247677.5
2854,159266.55
2855,203917.06
2856,215432.34
2857,195283.39
2858,204145.89
2859,142025.36
2860,109001.125
2861,123444.03
2862,211021.66
2863,117074.03
2864,249904.45
2865,147174.61
2866,168819.73
2867,105772.62
2868,121579.25
2869,134874.3
2870,135164.4
2871,96758.99
2872,89298.78
2873,114742.85
2874,144386.92
2875,135045.61
2876,177093.75
2877,153614.22
2878,181176.39
2879,147844.36
2880,118956.48
2881,163490.92
2882,180511.19
2883,193103.1
2884,186982.81
2885,184840.89
2886,220844.03
2887,108922.46
2888,136546.3
2889,73096.54
2890,100214.39
2891,144160.44
2892,73390.54
2893,91364.14
2894,78453.01
2895,294974.88
2896,284665.38
2897,188088.81
2898,174486.06
2899,213366.02
2900,155076.16
2901,192011.75
2902,200760.4
2903,304964.22
2904,298074.78
2905,112824.28
2906,184390.69
2907,121863.414
2908,141350.02
2909,165266.11
2910,85024.086
2911,87458.16
2912,156977.03
2913,100848.6
2914,97558.91
2915,94302.12
2916,101616.016
2917,168774.02
2918,120432.64
2919,213375.17
